"Date","Price","Open","High","Low","Change %"
"Oct 06, 2022","4.2558","4.1480","4.2620","4.1310","2.65%"
"Oct 05, 2022","4.1461","4.0880","4.2040","4.0740","1.21%"
"Oct 04, 2022","4.0967","4.0870","4.1150","3.9960","-0.41%"
"Oct 03, 2022","4.1134","4.2350","4.2400","4.0310","-2.88%"
"Oct 02, 2022","4.2354","4.2354","4.2354","4.2354","-0.87%"
"Sep 30, 2022","4.2726","4.2030","4.2870","4.1340","1.91%"
"Sep 29, 2022","4.1924","4.1490","4.2400","4.1290","1.59%"
"Sep 28, 2022","4.1267","4.2770","4.3160","4.0800","-3.74%"
"Sep 27, 2022","4.2871","4.3300","4.3370","4.2030","-1.33%"
"Sep 26, 2022","4.3450","4.2510","4.3600","4.2110","2.17%"
"Sep 25, 2022","4.2528","4.2313","4.2571","4.2313","1.18%"
"Sep 23, 2022","4.2032","4.1320","4.2700","4.1130","2.07%"
"Sep 22, 2022","4.1180","4.0780","4.1630","4.0520","1.45%"
"Sep 21, 2022","4.0591","3.9600","4.1230","3.9120","2.23%"
"Sep 20, 2022","3.9707","3.9480","3.9920","3.9310","0.62%"
"Sep 19, 2022","3.9464","3.8620","3.9700","3.8620","1.94%"
"Sep 18, 2022","3.8713","3.8713","3.8713","3.8713","0.00%"
"Sep 16, 2022","3.8713","3.8690","3.9240","3.8460","0.23%"
"Sep 15, 2022","3.8625","3.7990","3.8790","3.7800","1.96%"
"Sep 14, 2022","3.7881","3.7690","3.8340","3.7360","1.14%"
"Sep 13, 2022","3.7455","3.5590","3.7940","3.5050","4.75%"
"Sep 12, 2022","3.5756","3.5630","3.5860","3.5150","0.36%"
"Sep 11, 2022","3.5627","3.5648","3.5648","3.5627","0.00%"
"Sep 09, 2022","3.5627","3.5160","3.5750","3.4590","1.45%"
"Sep 08, 2022","3.5118","3.4390","3.5140","3.4040","2.11%"
"Sep 07, 2022","3.4392","3.5110","3.5220","3.4310","-1.94%"
"Sep 06, 2022","3.5071","3.4370","3.5150","3.4240","2.11%"
"Sep 05, 2022","3.4347","3.4408","3.4408","3.4347","1.15%"
"Sep 02, 2022","3.3955","3.5140","3.5200","3.3870","-3.48%"
"Sep 01, 2022","3.5178","3.4990","3.5510","3.4690","0.65%"
"Aug 31, 2022","3.4950","3.4480","3.5030","3.4250","1.07%"
"Aug 30, 2022","3.4579","3.4150","3.4970","3.3950","0.77%"
"Aug 29, 2022","3.4314","3.4350","3.4890","3.3990","-0.18%"
"Aug 28, 2022","3.4375","3.4416","3.4416","3.4354","1.63%"
"Aug 26, 2022","3.3824","3.3760","3.4500","3.3420","0.24%"
"Aug 25, 2022","3.3742","3.3970","3.4030","3.3480","-0.84%"
"Aug 24, 2022","3.4028","3.3250","3.4070","3.2800","3.06%"
"Aug 23, 2022","3.3018","3.3120","3.3500","3.2320","-0.43%"
"Aug 22, 2022","3.3161","3.2610","3.3480","3.2470","1.69%"
"Aug 21, 2022","3.2611","3.2590","3.2611","3.2590","0.71%"
"Aug 19, 2022","3.2380","3.2020","3.2950","3.2020","0.94%"
"Aug 18, 2022","3.2078","3.2890","3.3290","3.2000","-2.35%"
"Aug 17, 2022","3.2849","3.2720","3.3750","3.2580","0.52%"
"Aug 16, 2022","3.2678","3.1800","3.2740","3.1700","2.29%"
"Aug 15, 2022","3.1946","3.2570","3.2780","3.1760","-1.91%"
"Aug 14, 2022","3.2567","3.2588","3.2609","3.2567","0.19%"
"Aug 12, 2022","3.2505","3.2290","3.2670","3.1710","0.73%"
"Aug 11, 2022","3.2268","3.2160","3.2430","3.1320","0.20%"
"Aug 10, 2022","3.2203","3.2720","3.2970","3.0780","-1.45%"
"Aug 09, 2022","3.2676","3.2050","3.2880","3.1870","1.81%"
"Aug 08, 2022","3.2094","3.2500","3.2690","3.1910","-1.26%"
"Aug 07, 2022","3.2504","3.2525","3.2525","3.2504","0.64%"
"Aug 05, 2022","3.2298","3.0340","3.3310","3.0330","5.94%"
"Aug 04, 2022","3.0488","3.0860","3.1220","3.0100","-0.66%"
"Aug 03, 2022","3.0692","3.0610","3.2000","3.0120","0.20%"
"Aug 02, 2022","3.0630","2.8740","3.0860","2.8190","6.12%"
"Aug 01, 2022","2.8863","2.9170","2.9350","2.8740","-1.18%"
"Jul 31, 2022","2.9209","2.9148","2.9209","2.9148","1.05%"
"Jul 29, 2022","2.8905","2.8780","2.9590","2.8260","0.77%"
"Jul 28, 2022","2.8683","2.9860","3.0220","2.8160","-3.87%"
"Jul 27, 2022","2.9837","3.0550","3.1080","2.9610","-2.46%"
"Jul 26, 2022","3.0589","3.0160","3.0650","2.9780","1.35%"
"Jul 25, 2022","3.0182","3.0100","3.0410","2.9800","0.49%"
"Jul 24, 2022","3.0035","3.0077","3.0077","3.0035","1.06%"
"Jul 22, 2022","2.9721","3.1060","3.1440","2.9050","-3.99%"
"Jul 21, 2022","3.0955","3.2310","3.2760","3.0810","-4.33%"
"Jul 20, 2022","3.2356","3.2440","3.2570","3.1620","-0.19%"
"Jul 19, 2022","3.2416","3.1770","3.2460","3.1370","2.25%"
"Jul 18, 2022","3.1702","3.1240","3.1930","3.1120","1.27%"
"Jul 17, 2022","3.1305","3.1305","3.1305","3.1305","0.00%"
"Jul 15, 2022","3.1305","3.1320","3.1870","3.0580","0.08%"
"Jul 14, 2022","3.1279","3.1750","3.2690","3.1090","-0.65%"
"Jul 13, 2022","3.1485","3.0510","3.2150","3.0290","3.19%"
"Jul 12, 2022","3.0512","3.0680","3.0700","2.9810","-0.60%"
"Jul 11, 2022","3.0697","3.1250","3.1320","3.0120","-1.72%"
"Jul 10, 2022","3.1233","3.1274","3.1274","3.1233","0.60%"
"Jul 08, 2022","3.1047","3.0240","3.1480","2.9920","2.66%"
"Jul 07, 2022","3.0244","3.0000","3.0610","2.9570","0.96%"
"Jul 06, 2022","2.9957","2.8370","3.0060","2.7610","6.14%"
"Jul 05, 2022","2.8225","2.9100","2.9650","2.7760","-3.01%"
"Jul 04, 2022","2.9102","2.9163","2.9244","2.9102","2.51%"
"Jul 01, 2022","2.8390","2.9840","2.9860","2.7290","-3.94%"
"Jun 30, 2022","2.9554","3.0300","3.0550","2.9210","-2.87%"
"Jun 29, 2022","3.0426","3.1120","3.1380","3.0400","-2.22%"
"Jun 28, 2022","3.1116","3.1160","3.1540","3.0810","-0.65%"
"Jun 27, 2022","3.1319","3.0720","3.1550","3.0550","2.03%"
"Jun 26, 2022","3.0695","3.0738","3.0738","3.0695","0.21%"
"Jun 24, 2022","3.0632","3.0170","3.0910","2.9510","1.69%"
"Jun 23, 2022","3.0124","3.0540","3.0990","2.8760","-1.63%"
"Jun 22, 2022","3.0623","3.2070","3.2150","3.0370","-4.13%"
"Jun 21, 2022","3.1942","3.2460","3.2570","3.1750","-1.60%"
"Jun 20, 2022","3.2460","3.2439","3.2460","3.2439","2.39%"
"Jun 17, 2022","3.1701","3.1410","3.2190","3.0840","2.27%"
"Jun 16, 2022","3.0996","3.2070","3.3980","3.0850","-3.43%"
"Jun 15, 2022","3.2096","3.4010","3.4410","3.1930","-6.68%"
"Jun 14, 2022","3.4393","3.3860","3.4560","3.2300","2.16%"
"Jun 13, 2022","3.3667","3.1460","3.4170","3.1210","7.08%"
"Jun 12, 2022","3.1442","3.1547","3.1547","3.1442","2.51%"
"Jun 10, 2022","3.0673","2.8280","3.0720","2.8190","8.95%"
"Jun 09, 2022","2.8154","2.7880","2.8420","2.7680","1.35%"
"Jun 08, 2022","2.7780","2.7410","2.7820","2.7350","1.59%"
"Jun 07, 2022","2.7346","2.7400","2.7590","2.6960","0.08%"
"Jun 06, 2022","2.7323","2.6570","2.7360","2.6550","2.85%"
"Jun 05, 2022","2.6565","2.6606","2.6606","2.6565","0.00%"
"Jun 03, 2022","2.6565","2.6440","2.6890","2.6320","0.95%"
"Jun 02, 2022","2.6316","2.6500","2.6680","2.6250","-0.61%"
"Jun 01, 2022","2.6477","2.5750","2.6760","2.5610","3.32%"
"May 31, 2022","2.5626","2.5660","2.5890","2.5240","-0.31%"
"May 30, 2022","2.5706","2.5726","2.5726","2.5685","3.49%"
"May 27, 2022","2.4839","2.4840","2.5000","2.4500","0.25%"
"May 26, 2022","2.4778","2.5020","2.5240","2.4380","-0.97%"
"May 25, 2022","2.5020","2.5140","2.5380","2.4680","0.86%"
"May 24, 2022","2.4807","2.6180","2.6310","2.4640","-5.63%"
"May 23, 2022","2.6287","2.6120","2.6450","2.5890","0.57%"
"May 22, 2022","2.6139","2.6119","2.6139","2.6119","1.04%"
"May 20, 2022","2.5869","2.6240","2.6510","2.5560","-0.94%"
"May 19, 2022","2.6115","2.6590","2.6860","2.5800","-2.09%"
"May 18, 2022","2.6673","2.6960","2.7340","2.6490","-1.60%"
"May 17, 2022","2.7106","2.5780","2.7150","2.5680","5.31%"
"May 16, 2022","2.5739","2.6030","2.6190","2.5430","-1.11%"
"May 15, 2022","2.6027","2.6295","2.6295","2.6027","0.56%"
"May 13, 2022","2.5883","2.5920","2.6360","2.5610","0.33%"
"May 12, 2022","2.5797","2.6560","2.6720","2.5140","-2.56%"
"May 11, 2022","2.6474","2.6140","2.8580","2.5730","1.58%"
"May 10, 2022","2.6062","2.6080","2.6430","2.5530","0.32%"
"May 09, 2022","2.5979","2.7430","2.7570","2.5750","-5.29%"
"May 08, 2022","2.7431","2.7390","2.7473","2.7390","0.30%"
"May 06, 2022","2.7349","2.7320","2.7610","2.6450","0.86%"
"May 05, 2022","2.7116","2.6500","2.7400","2.6360","2.16%"
"May 04, 2022","2.6543","2.7890","2.8440","2.6030","-4.67%"
"May 03, 2022","2.7844","2.7310","2.7860","2.7010","1.95%"
"May 02, 2022","2.7311","2.7450","2.7510","2.6910","-0.43%"
"May 01, 2022","2.7430","2.7329","2.7430","2.7329","0.44%"
"Apr 29, 2022","2.7309","2.6130","2.7570","2.6130","3.86%"
"Apr 28, 2022","2.6294","2.5910","2.6800","2.5530","1.48%"
"Apr 27, 2022","2.5910","2.5380","2.6090","2.5060","4.41%"
"Apr 26, 2022","2.4815","2.6240","2.6720","2.4810","-5.57%"
"Apr 25, 2022","2.6278","2.6650","2.6740","2.5250","-1.24%"
"Apr 24, 2022","2.6609","2.6693","2.6693","2.6609","-0.63%"
"Apr 22, 2022","2.6777","2.7220","2.7890","2.6710","0.14%"
"Apr 21, 2022","2.6739","2.5770","2.7300","2.5750","3.83%"
"Apr 20, 2022","2.5753","2.6100","2.6290","2.5460","-0.86%"
"Apr 19, 2022","2.5977","2.4480","2.6120","2.4310","6.21%"
"Apr 18, 2022","2.4459","2.4830","2.5140","2.4380","-1.57%"
"Apr 17, 2022","2.4849","2.4829","2.4849","2.4829","1.18%"
"Apr 14, 2022","2.4560","2.3710","2.4790","2.3010","3.87%"
"Apr 13, 2022","2.3645","2.4010","2.4470","2.2740","-1.70%"
"Apr 12, 2022","2.4054","2.5200","2.5570","2.3680","-3.77%"
"Apr 11, 2022","2.4996","2.5420","2.5940","2.4830","-1.76%"
"Apr 10, 2022","2.5444","2.5362","2.5444","2.5362","1.14%"
"Apr 08, 2022","2.5156","2.4700","2.5490","2.4510","1.94%"
"Apr 07, 2022","2.4677","2.4590","2.4740","2.4080","-0.64%"
"Apr 06, 2022","2.4837","2.5380","2.6020","2.4470","-1.60%"
"Apr 05, 2022","2.5241","2.4140","2.5320","2.4020","4.38%"
"Apr 04, 2022","2.4181","2.4930","2.4950","2.4060","-2.92%"
"Apr 03, 2022","2.4909","2.4868","2.4909","2.4848","1.15%"
"Apr 01, 2022","2.4625","2.3430","2.4710","2.3430","5.48%"
"Mar 31, 2022","2.3346","2.2980","2.3390","2.2680","0.96%"
"Mar 30, 2022","2.3123","2.3650","2.3770","2.2940","-2.55%"
"Mar 29, 2022","2.3727","2.3610","2.4530","2.3300","1.57%"
"Mar 28, 2022","2.3361","2.2800","2.4140","2.2740","2.55%"
"Mar 27, 2022","2.2780","2.2865","2.2865","2.2780","-0.28%"
"Mar 25, 2022","2.2843","2.1550","2.3310","2.1350","7.01%"
"Mar 24, 2022","2.1346","2.1170","2.1700","2.1060","1.73%"
"Mar 23, 2022","2.0982","2.1740","2.1970","2.0960","-3.14%"
"Mar 22, 2022","2.1662","2.1220","2.2020","2.1220","2.30%"
"Mar 21, 2022","2.1174","1.9600","2.1360","1.9600","9.02%"
"Mar 20, 2022","1.9423","1.9423","1.9423","1.9423","0.00%"
"Mar 18, 2022","1.9423","1.9160","1.9690","1.8930","1.38%"
"Mar 17, 2022","1.9159","1.9400","1.9650","1.8890","-1.66%"
"Mar 16, 2022","1.9482","1.8590","2.0020","1.8330","5.25%"
"Mar 15, 2022","1.8511","1.8610","1.8940","1.7880","-0.75%"
"Mar 14, 2022","1.8650","1.7870","1.8670","1.7790","4.38%"
"Mar 13, 2022","1.7868","1.7889","1.7929","1.7868","2.34%"
"Mar 11, 2022","1.7460","1.7060","1.7620","1.6720","2.56%"
"Mar 10, 2022","1.7024","1.6820","1.7350","1.6500","1.59%"
"Mar 09, 2022","1.6757","1.6150","1.6880","1.5930","4.68%"
"Mar 08, 2022","1.6008","1.5540","1.6410","1.5520","2.86%"
"Mar 07, 2022","1.5563","1.4260","1.5640","1.4220","9.01%"
"Mar 06, 2022","1.4277","1.4437","1.4437","1.4277","-4.17%"
"Mar 04, 2022","1.4899","1.5520","1.5540","1.4120","-2.37%"
"Mar 03, 2022","1.5260","1.4720","1.5600","1.4620","0.80%"
"Mar 02, 2022","1.5139","1.3670","1.5340","1.2750","13.60%"
"Mar 01, 2022","1.3327","1.4560","1.4800","1.2610","-7.21%"
"Feb 28, 2022","1.4363","1.4880","1.5120","1.4140","-3.48%"
"Feb 27, 2022","1.4881","1.4940","1.4980","1.4881","-5.20%"
"Feb 25, 2022","1.5697","1.5700","1.6260","1.5540","-0.51%"
"Feb 24, 2022","1.5777","1.5800","1.5900","1.4600","-1.74%"
"Feb 23, 2022","1.6056","1.6430","1.6430","1.5680","2.82%"
"Feb 22, 2022","1.5615","1.4360","1.5660","1.4290","8.70%"
"Feb 21, 2022","1.4365","1.4324","1.4365","1.4324","-2.25%"
"Feb 18, 2022","1.4696","1.4540","1.5070","1.4380","-0.05%"
"Feb 17, 2022","1.4703","1.5100","1.5260","1.4650","-3.71%"
"Feb 16, 2022","1.5270","1.5730","1.5970","1.4960","-3.20%"
"Feb 15, 2022","1.5774","1.5790","1.6120","1.5530","0.46%"
"Feb 14, 2022","1.5702","1.5200","1.6200","1.5030","5.56%"
"Feb 11, 2022","1.4875","1.5810","1.6310","1.4670","-7.56%"
"Feb 10, 2022","1.6092","1.3640","1.6400","1.3390","17.77%"
"Feb 09, 2022","1.3664","1.3440","1.3720","1.3160","1.55%"
"Feb 08, 2022","1.3455","1.2980","1.3470","1.2980","3.95%"
"Feb 07, 2022","1.2944","1.3220","1.3300","1.2880","-2.09%"
"Feb 06, 2022","1.3220","1.3280","1.3280","1.3220","0.46%"
"Feb 04, 2022","1.3160","1.2060","1.3280","1.2030","9.49%"
"Feb 03, 2022","1.2019","1.1350","1.2140","1.1320","4.56%"
"Feb 02, 2022","1.1495","1.1670","1.1780","1.1380","-1.68%"
"Feb 01, 2022","1.1691","1.1850","1.2110","1.1370","-1.31%"
"Jan 31, 2022","1.1846","1.1980","1.2170","1.1590","-1.29%"
"Jan 30, 2022","1.2001","1.1961","1.2001","1.1961","2.37%"
"Jan 28, 2022","1.1723","1.1900","1.2280","1.1580","-1.34%"
"Jan 27, 2022","1.1882","1.1640","1.2080","1.1560","2.75%"
"Jan 26, 2022","1.1564","1.0270","1.1640","1.0120","12.57%"
