Date,Price,Time to Expiry,Bond Price
2022-01-26,1.4055,3.9726027397260273,107.77714827863251
2022-01-27,1.4194,3.96986301369863,107.72534668459308
2022-01-28,1.3821,3.967123287671233,107.8777421864822
2022-01-30,1.4093,3.9616438356164383,107.77653810671467
2022-01-31,1.385,3.958904109589041,107.8769104132343
2022-02-01,1.3825,3.956164383561644,107.89044247581316
2022-02-02,1.3637,3.9534246575342467,107.9688419217599
2022-02-03,1.4294,3.9506849315068493,107.71130631948286
2022-02-04,1.5401,3.947945205479452,107.27706091221572
2022-02-06,1.5456,3.9424657534246577,107.26329650673947
2022-02-07,1.5294,3.9397260273972603,107.33109152592345
2022-02-08,1.5767,3.936986301369863,107.14890747807317
2022-02-09,1.6286,3.9342465753424656,106.94929722700435
2022-02-10,1.8415,3.9315068493150687,106.12329515123699
2022-02-11,1.7146,3.9287671232876713,106.62158145277131
2022-02-14,1.7955,3.9205479452054797,106.32028369260235
2022-02-15,1.8039,3.9178082191780823,106.2922849006357
2022-02-16,1.7609,3.915068493150685,106.46359324933988
2022-02-17,1.7017,3.9123287671232876,106.6979749169265
2022-02-18,1.678,3.9095890410958902,106.79446325997803
2022-02-21,1.6429,3.9013698630136986,106.94371651314482
2022-02-22,1.7569,3.8986301369863012,106.50597293662729
2022-02-23,1.787,3.8958904109589043,106.39418887009228
2022-02-24,1.7573,3.893150684931507,106.51338129715418
2022-02-25,1.7607,3.8904109589041096,106.50473564616513
2022-02-27,1.6817,3.884931506849315,106.81875604642765
2022-02-28,1.622,3.882191780821918,107.05411757425671
2022-03-01,1.4864,3.8794520547945206,107.5849590712466
2022-03-02,1.6767,3.8767123287671232,106.85095997182704
2022-03-03,1.6769,3.873972602739726,106.85447606217319
2022-03-04,1.6199,3.871232876712329,107.0788649158473
2022-03-06,1.5462,3.8657534246575342,107.37219277202686
2022-03-07,1.683,3.863013698630137,106.84815212176642
2022-03-08,1.7436,3.8602739726027395,106.61967396218525
2022-03-09,1.8495,3.8575342465753426,106.21900953221316
2022-03-10,1.8818,3.8547945205479452,106.10058270553793
2022-03-11,1.9223,3.852054794520548,105.95130599608753
2022-03-13,1.9602,3.8465753424657536,105.81729837729172
2022-03-14,2.0522,3.8438356164383563,105.47448769037493
2022-03-15,2.0471,3.841095890410959,105.49889088500161
2022-03-16,2.1507,3.8383561643835615,105.11443499429224
2022-03-17,2.1156,3.835616438356164,105.25156664072495
2022-03-18,2.1439,3.8328767123287673,105.15072344312324
2022-03-20,2.1439,3.8273972602739725,105.16149187014125
2022-03-21,2.32,3.824657534246575,104.51029952661526
2022-03-22,2.384,3.8219178082191783,104.27880671146727
2022-03-23,2.3072,3.819178082191781,104.56937522553545
2022-03-24,2.3685,3.8164383561643835,104.34800671725182
2022-03-25,2.5203,3.813698630136986,103.79429545230799
2022-03-27,2.5147,3.808219178082192,103.82732621087956
2022-03-28,2.5712,3.8054794520547945,103.62649630343677
