"Date"        ,"Price" ,"Open"  ,"High"  ,"Low"   ,"Change %"
"Aug 31, 2022","3.5755","3.4970","3.5770","3.4790","2.17%"
"Aug 30, 2022","3.4997","3.4900","3.5310","3.4480","-0.19%"
"Aug 29, 2022","3.5063","3.4600","3.5140","3.4580","-2.24%"
"Aug 28, 2022","3.5867","3.4271","3.5867","3.4271","4.66%"
"Aug 26, 2022","3.4271","3.4710","3.5150","3.4140","-1.01%"
"Aug 25, 2022","3.4622","3.5570","3.5650","3.4530","-2.68%"
"Aug 24, 2022","3.5575","3.5230","3.5840","3.4670","1.40%"
"Aug 23, 2022","3.5085","3.4850","3.5300","3.4380","0.76%"
"Aug 22, 2022","3.4820","3.4610","3.5010","3.4200","0.64%"
"Aug 21, 2022","3.4600","3.4567","3.4600","3.4567","0.35%"
"Aug 19, 2022","3.4479","3.3550","3.4680","3.3530","2.59%"
"Aug 18, 2022","3.3609","3.3910","3.3950","3.3200","-1.07%"
"Aug 17, 2022","3.3973","3.3140","3.4010","3.2920","2.96%"
"Aug 16, 2022","3.2996","3.3070","3.3810","3.2780","-0.46%"
"Aug 15, 2022","3.3148","3.3250","3.3490","3.2730","-0.20%"
"Aug 14, 2022","3.3214","3.3389","3.3389","3.3214","-0.36%"
"Aug 12, 2022","3.3334","3.3910","3.3980","3.3220","-1.75%"
"Aug 11, 2022","3.3928","3.2900","3.4070","3.2370","3.51%"
"Aug 10, 2022","3.2779","3.2330","3.2940","3.1700","1.40%"
"Aug 09, 2022","3.2326","3.2100","3.2650","3.2030","0.87%"
"Aug 08, 2022","3.2047","3.2820","3.3070","3.1980","-2.33%"
"Aug 07, 2022","3.2811","3.2811","3.2811","3.2811","0.00%"
"Aug 05, 2022","3.2811","3.1460","3.3140","3.1450","3.59%"
"Aug 04, 2022","3.1675","3.1730","3.1970","3.1290","-0.07%"
"Aug 03, 2022","3.1696","3.2170","3.3020","3.1510","-1.52%"
"Aug 02, 2022","3.2186","3.0990","3.2500","3.0390","3.41%"
"Aug 01, 2022","3.1126","3.2290","3.2530","3.1050","-3.65%"
"Jul 31, 2022","3.2304","3.2197","3.2304","3.2197","0.40%"
"Jul 29, 2022","3.2176","3.2350","3.2860","3.1600","-0.23%"
"Jul 28, 2022","3.2251","3.2750","3.3300","3.1890","-2.39%"
"Jul 27, 2022","3.3039","3.2730","3.3170","3.2250","0.86%"
"Jul 26, 2022","3.2757","3.2750","3.2830","3.1940","0.10%"
"Jul 25, 2022","3.2724","3.2460","3.3180","3.2390","0.83%"
"Jul 24, 2022","3.2455","3.2144","3.2476","3.2144","1.00%"
"Jul 22, 2022","3.2133","3.3020","3.3310","3.1910","-3.12%"
"Jul 21, 2022","3.3169","3.4150","3.4750","3.3020","-3.08%"
"Jul 20, 2022","3.4224","3.4420","3.4540","3.3560","-0.55%"
"Jul 19, 2022","3.4412","3.4240","3.4690","3.3980","0.49%"
"Jul 18, 2022","3.4245","3.3460","3.4460","3.3300","2.57%"
"Jul 17, 2022","3.3387","3.3387","3.3387","3.3387","0.00%"
"Jul 15, 2022","3.3387","3.3750","3.3760","3.3080","-1.01%"
"Jul 14, 2022","3.3726","3.4030","3.4400","3.3470","-0.62%"
"Jul 13, 2022","3.3935","3.4090","3.4900","3.3410","-0.49%"
"Jul 12, 2022","3.4101","3.4180","3.4220","3.3340","-0.32%"
"Jul 11, 2022","3.4211","3.5320","3.5350","3.4070","-3.10%"
"Jul 10, 2022","3.5307","3.5183","3.5319","3.5183","0.35%"
"Jul 08, 2022","3.5183","3.4600","3.5480","3.4250","1.88%"
"Jul 07, 2022","3.4533","3.4080","3.4710","3.3800","1.14%"
"Jul 06, 2022","3.4144","3.3440","3.4730","3.2840","2.64%"
"Jul 05, 2022","3.3266","3.4140","3.4540","3.2780","-2.57%"
"Jul 04, 2022","3.4144","3.4122","3.4144","3.4122","1.41%"
"Jul 01, 2022","3.3670","3.4490","3.4510","3.2670","-2.12%"
