Date,Price,Time to Expiry,Bond Price
2022-01-26,2.2424,20.816438356164383,128.31293015440113
2022-01-27,2.1646,20.813698630136987,129.82397687194216
2022-01-28,2.1499,20.81095890410959,130.11497731136987
2022-01-30,2.1617,20.805479452054794,129.89187934279983
2022-01-31,2.1836,20.802739726027397,129.4690186593512
2022-02-01,2.1836,20.8,129.47280591424794
2022-02-02,2.1598,20.797260273972604,129.94027045605168
2022-02-03,2.2115,20.794520547945204,128.93946663065128
2022-02-04,2.277,20.791780821917808,127.68444764375542
2022-02-06,2.2719,20.786301369863015,127.78965276096045
2022-02-07,2.2851,20.783561643835615,127.54148412219574
2022-02-08,2.3218,20.78082191780822,126.84789877944223
2022-02-09,2.3075,20.778082191780822,127.12300023661398
2022-02-10,2.3866,20.775342465753425,125.63590372666994
2022-02-11,2.2934,20.77260273972603,127.39888141738973
2022-02-14,2.3496,20.764383561643836,126.34636773123614
2022-02-15,2.4169,20.76164383561644,125.09052293986346
2022-02-16,2.4075,20.75890410958904,125.26952636137281
2022-02-17,2.3454,20.756164383561643,126.43732476763802
2022-02-18,2.3034,20.753424657534246,127.23598449484408
2022-02-21,2.2684,20.745205479452054,127.9146170686652
2022-02-22,2.3082,20.742465753424657,127.16046751047271
2022-02-23,2.3769,20.73972602739726,125.86910021953133
2022-02-24,2.3631,20.736986301369864,126.13191656590729
2022-02-25,2.3671,20.734246575342464,126.06077700646102
2022-02-27,2.2966,20.72876712328767,127.40030197211675
2022-02-28,2.2394,20.726027397260275,128.49742458777257
2022-03-01,2.1925,20.723287671232878,129.40630398662086
2022-03-02,2.3415,20.720547945205478,126.56202538343254
2022-03-03,2.3063,20.71780821917808,127.23167717886822
2022-03-04,2.2384,20.715068493150685,128.5320210796673
2022-03-06,2.1952,20.70958904109589,129.3730137239235
2022-03-07,2.2887,20.706849315068492,127.58173433769284
2022-03-08,2.3218,20.704109589041096,126.95760478563443
2022-03-09,2.4107,20.7013698630137,125.2938089254885
2022-03-10,2.4536,20.698630136986303,124.5028282128354
2022-03-11,2.4426,20.695890410958903,124.71009197158767
2022-03-13,2.4717,20.69041095890411,124.1814499751759
2022-03-14,2.5713,20.687671232876713,122.37034461995698
2022-03-15,2.5703,20.684931506849313,122.3925291026674
2022-03-16,2.5734,20.682191780821917,122.34068737079403
2022-03-17,2.5765,20.67945205479452,122.28888258851174
2022-03-18,2.5377,20.676712328767124,122.99536177886804
2022-03-20,2.5377,20.671232876712327,123.0035656774638
2022-03-21,2.649,20.66849315068493,121.0065843569503
2022-03-22,2.7225,20.665753424657535,119.71166881848782
2022-03-23,2.6096,20.663013698630138,121.71858825473538
2022-03-24,2.6616,20.660273972602738,120.7952058639712
2022-03-25,2.7555,20.65753424657534,119.14686819235061
2022-03-27,2.7417,20.65205479452055,119.39644939677049
2022-03-28,2.7153,20.649315068493152,119.86354963803393
2022-03-29,2.6618,20.646575342465752,120.81263519270524
2022-03-30,2.6295,20.643835616438356,121.39177081743529
2022-03-31,2.6078,20.64109589041096,121.78411220705837
2022-04-01,2.5934,20.638356164383563,122.04670305356143
2022-04-03,2.6058,20.632876712328766,121.83243761098106
2022-04-04,2.6203,20.63013698630137,121.57699596511789
2022-04-05,2.7558,20.627397260273973,119.18851591801372
2022-04-06,2.805,20.624657534246577,118.33867418485042
2022-04-07,2.871,20.621917808219177,117.20929892605281
2022-04-08,2.9159,20.61917808219178,116.45022367406567
2022-04-10,2.9357,20.613698630136987,116.12431896073488
2022-04-11,3.0055,20.610958904109587,114.95867569763317
2022-04-12,2.9911,20.60821917808219,115.20324606803622
2022-04-13,2.9878,20.605479452054794,115.26277953784894
2022-04-14,3.0993,20.602739726027398,113.42308353893407
2022-04-17,3.1175,20.594520547945205,113.139063218458
2022-04-18,3.1324,20.59178082191781,112.90078129321124
2022-04-19,3.1887,20.589041095890412,111.99393654465447
2022-04-20,3.0611,20.586301369863012,114.07736621616937
2022-04-21,3.1326,20.583561643835615,112.91099931060441
2022-04-22,3.1489,20.58082191780822,112.6507133763588
2022-04-24,3.1352,20.575342465753426,112.88219038600963
2022-04-25,3.0806,20.572602739726026,113.77884939771185
2022-04-26,3.0199,20.56986301369863,114.78559897273325
2022-04-27,3.108,20.567123287671233,113.33898449408753
2022-04-28,3.1002,20.564383561643837,113.47099308630709
2022-04-29,3.2048,20.561643835616437,111.78032151246734
2022-05-01,3.206,20.556164383561644,111.77012361857659
2022-05-02,3.2421,20.553424657534247,111.1972421513371
2022-05-03,3.2305,20.55068493150685,111.38691356205909
2022-05-04,3.2458,20.54794520547945,111.14737816739732
2022-05-05,3.346,20.545205479452054,109.57013855706168
2022-05-06,3.4606,20.542465753424658,107.80054047603542
2022-05-08,3.4618,20.53698630136986,107.79144935456827
2022-05-09,3.3835,20.534246575342465,109.00396115526155
2022-05-10,3.3442,20.53150684931507,109.6212910611188
2022-05-11,3.2652,20.528767123287672,110.87080207657252
2022-05-12,3.236,20.526027397260275,111.34003067642033
2022-05-13,3.3221,20.523287671232875,109.98153652897611
2022-05-15,3.3435,20.517808219178082,109.65524298061405
2022-05-16,3.3187,20.515068493150686,110.04872825275798
2022-05-17,3.4,20.512328767123286,108.78499698205133
2022-05-18,3.2705,20.50958904109589,110.8186979287531
2022-05-19,3.2328,20.506849315068493,111.42295582309623
2022-05-20,3.1787,20.504109589041096,112.29523847382953
2022-05-22,3.1935,20.4986301369863,111.02145762097204
2022-05-23,3.2606,20.495890410958904,109.9680394606005
2022-05-24,3.1544,20.493150684931507,111.65294104495743
2022-05-25,3.1608,20.49041095890411,111.55527903853739
2022-05-26,3.1608,20.487671232876714,111.55979798647351
2022-05-27,3.1629,20.484931506849314,111.53081832110487
2022-05-30,3.2158,20.476712328767125,110.70479230187044
2022-05-31,3.2649,20.473972602739725,109.93724112801425
