Date,Price,Time to Expiry,Bond Price
2022-01-26,2.175,30.824657534246576,140.16932175244517
2022-01-27,2.091,30.82191780821918,142.5342511789074
2022-01-28,2.08,30.81917808219178,142.85038678129663
2022-01-30,2.092,30.813698630136987,142.5148356403067
2022-01-31,2.116,30.81095890410959,141.83795880103364
2022-02-01,2.117,30.80821917808219,141.81273815654413
2022-02-02,2.106,30.805479452054794,142.12674568059458
2022-02-03,2.156,30.802739726027397,140.7233298595034
2022-02-04,2.213,30.8,139.14521790872487
2022-02-06,2.206,30.794520547945204,139.3442515197988
2022-02-07,2.218,30.791780821917808,139.0168260598384
2022-02-08,2.26,30.78904109589041,137.87128632577011
2022-02-09,2.251,30.786301369863015,138.11944182647522
2022-02-10,2.323,30.783561643835615,136.1778778906671
2022-02-11,2.234,30.78082191780822,138.59006477047717
2022-02-14,2.285,30.77260273972603,137.21206892651
2022-02-15,2.362,30.76986301369863,135.1551841164467
2022-02-16,2.342,30.767123287671232,135.68942077100252
2022-02-17,2.297,30.764383561643836,136.8976182921962
2022-02-18,2.242,30.76164383561644,138.39276900641715
2022-02-21,2.209,30.753424657534246,139.30745165792996
2022-02-22,2.242,30.75068493150685,138.4050767019012
2022-02-23,2.302,30.747945205479454,136.7816363997195
2022-02-24,2.283,30.745205479452054,137.29706328460054
2022-02-25,2.285,30.742465753424657,137.24611138667677
2022-02-27,2.218,30.736986301369864,139.0781443693052
2022-02-28,2.159,30.734246575342464,140.71548986436005
2022-03-01,2.109,30.731506849315068,142.12322296160806
2022-03-02,2.254,30.72876712328767,138.10240790182226
2022-03-03,2.226,30.726027397260275,138.87074997180784
2022-03-04,2.162,30.723287671232878,140.6439562033633
2022-03-06,2.124,30.71780821917808,141.71501936854472
2022-03-07,2.184,30.715068493150685,140.04131570254071
2022-03-08,2.219,30.71232876712329,139.07828072621245
2022-03-09,2.331,30.70958904109589,136.04810515797405
2022-03-10,2.373,30.706849315068492,134.93622259288188
2022-03-11,2.354,30.704109589041096,135.44225475186175
2022-03-13,2.379,30.698630136986303,134.78732545672892
2022-03-14,2.481,30.695890410958903,132.13660578681956
2022-03-15,2.484,30.693150684931506,132.06277163557073
2022-03-16,2.463,30.69041095890411,132.6062095873936
2022-03-17,2.461,30.687671232876713,132.66097947535872
2022-03-18,2.421,30.684931506849313,133.70184564636105
2022-03-20,2.421,30.67945205479452,133.70814727217902
2022-03-21,2.52,30.676712328767124,131.1624391276415
2022-03-22,2.603,30.673972602739727,129.0781157048031
2022-03-23,2.48,30.671232876712327,132.19081550392693
2022-03-24,2.532,30.66849315068493,130.867429606226
2022-03-25,2.602,30.665753424657535,129.11261853845005
2022-03-27,2.589,30.660273972602738,129.4431273039661
2022-03-28,2.55,30.65753424657534,130.42511671780295
2022-03-29,2.503,30.654794520547945,131.6209464866835
2022-03-30,2.48,30.65205479452055,132.21301624330476
2022-03-31,2.453,30.649315068493152,132.91194285764965
2022-04-01,2.435,30.646575342465752,133.3816280924983
2022-04-03,2.445,30.64109589041096,133.12850648954088
2022-04-04,2.456,30.638356164383563,132.84705939057184
2022-04-05,2.582,30.635616438356163,129.64690577183663
2022-04-06,2.623,30.632876712328766,128.62988732107792
2022-04-07,2.685,30.63013698630137,127.11052674990552
2022-04-08,2.721,30.627397260273973,126.24069267727714
2022-04-10,2.739,30.621917808219177,125.81364005005514
2022-04-11,2.805,30.61917808219178,124.24421037660707
2022-04-12,2.806,30.616438356164384,124.22383744187107
2022-04-13,2.812,30.613698630136987,124.08546490723553
2022-04-14,2.919,30.610958904109587,121.59902138057373
2022-04-17,2.94,30.602739726027398,121.12809738715428
2022-04-18,2.946,30.6,120.9944880850027
2022-04-19,2.993,30.5972602739726,119.93268757065138
2022-04-20,2.874,30.594520547945205,122.65743863574964
2022-04-21,2.927,30.59178082191781,121.43848222552126
2022-04-22,2.951,30.589041095890412,120.89367940432768
2022-04-24,2.938,30.583561643835615,121.1966891337616
2022-04-25,2.886,30.58082191780822,122.39560503682848
2022-04-26,2.835,30.578082191780823,123.58693816670251
2022-04-27,2.913,30.575342465753426,121.77936854190094
2022-04-28,2.902,30.572602739726026,122.0358477565614
2022-04-29,2.996,30.56986301369863,119.89794523795372
2022-05-01,3.0,30.564383561643837,119.81452302682739
2022-05-02,3.029,30.561643835616437,119.16811196382157
2022-05-03,3.018,30.55890410958904,119.417273066323
2022-05-04,3.04,30.556164383561644,118.92949395208237
2022-05-05,3.119,30.553424657534247,117.19172337209463
2022-05-06,3.238,30.55068493150685,114.63693988679155
2022-05-08,3.241,30.545205479452054,114.58003177374911
2022-05-09,3.156,30.542465753424658,116.40131926229361
2022-05-10,3.127,30.53972602739726,117.03381375091945
2022-05-11,3.045,30.53698630136986,118.84129306986557
2022-05-12,3.023,30.534246575342465,119.33501339058992
2022-05-13,3.088,30.53150684931507,117.89713445330004
2022-05-15,3.108,30.526027397260275,117.46502048288848
2022-05-16,3.103,30.523287671232875,117.57778465068392
2022-05-17,3.194,30.52054794520548,115.61016469224467
2022-05-18,3.07,30.517808219178082,118.31033127393727
2022-05-19,3.049,30.515068493150686,118.7787488859525
2022-05-20,2.993,30.512328767123286,120.03448202621024
2022-05-22,3.012,30.506849315068493,119.61414089490751
2022-05-23,3.065,30.504109589041096,118.43732402864069
2022-05-24,2.97,30.5013698630137,120.56717416106699
2022-05-25,2.975,30.4986301369863,119.64468480762332
2022-05-26,2.974,30.495890410958904,119.67035634195685
2022-05-27,2.971,30.493150684931507,119.74082982878761
2022-05-30,3.019,30.484931506849314,118.68180371871543
2022-05-31,3.056,30.482191780821918,117.86993457853292
2022-06-01,3.062,30.47945205479452,117.74175658671834
2022-06-02,3.079,30.476712328767125,117.37361861326414
2022-06-03,3.095,30.473972602739725,117.02877867373874
2022-06-05,3.094,30.46849315068493,117.05709740717049
2022-06-06,3.191,30.465753424657535,114.97895864501244
2022-06-07,3.131,30.46301369863014,116.26377255384858
2022-06-08,3.177,30.46027397260274,115.28286868388403
2022-06-09,3.165,30.457534246575342,115.54183158500527
2022-06-10,3.203,30.454794520547946,114.73818814371094
2022-06-12,3.207,30.44931506849315,114.66030795734594
2022-06-13,3.355,30.446575342465753,111.59588329030547
2022-06-14,3.431,30.443835616438356,110.06730257104275
2022-06-15,3.333,30.44109589041096,112.05138234986535
2022-06-16,3.243,30.438356164383563,113.91687390709252
2022-06-17,3.282,30.435616438356163,113.10810302354187
2022-06-20,3.345,30.427397260273974,111.82279238423648
2022-06-21,3.349,30.424657534246574,111.7445514342323
2022-06-22,3.248,30.421917808219177,113.83218724452038
2022-06-23,3.206,30.41917808219178,114.71783362449197
2022-06-24,3.265,30.416438356164385,113.48430087521996
2022-06-26,3.266,30.410958904109588,113.470121193088
2022-06-27,3.314,30.40821917808219,112.48078822772685
2022-06-28,3.284,30.405479452054795,113.10311407100832
2022-06-29,3.215,30.4027397260274,114.54785793772385
2022-06-30,3.184,30.4,115.20690081455894
2022-07-01,3.116,30.397260273972602,116.66651940991434
2022-07-04,3.161,30.389041095890413,115.70995381172449
2022-07-05,3.049,30.386301369863013,118.13910054405025
2022-07-06,3.127,30.383561643835616,116.44581079178714
2022-07-07,3.188,30.38082191780822,115.14520214879497
2022-07-08,3.252,30.378082191780823,113.80167389785157
2022-07-10,3.263,30.372602739726027,113.57897938182508
2022-07-11,3.175,30.36986301369863,115.43468093390912
2022-07-12,3.159,30.367123287671234,115.77918955323157
2022-07-13,3.116,30.364383561643837,116.70625341038878
2022-07-14,3.108,30.361643835616437,116.88252562523425
2022-07-15,3.091,30.35890410958904,117.25452805651884
2022-07-17,3.091,30.353424657534248,117.26115199060189
2022-07-18,3.164,30.350684931506848,115.69231690099355
2022-07-19,3.183,30.34794520547945,115.29113118474848
2022-07-20,3.165,30.345205479452055,115.67761396360525
2022-07-21,3.053,30.34246575342466,118.10421555508168
2022-07-22,2.976,30.339726027397262,119.81342250661916
2022-07-24,2.997,30.334246575342465,119.35151452851602
2022-07-25,3.029,30.33150684931507,118.64562930951266
