Date,Price,Time to Expiry,Bond Price
2022-01-26,1.873,10.810958904109588,120.90034154379393
2022-01-27,1.803,10.808219178082192,121.664778995972
2022-01-28,1.778,10.805479452054794,121.94166300520189
2022-01-30,1.791,10.8,121.80775854377873
2022-01-31,1.784,10.797260273972602,121.88816739461991
2022-02-01,1.795,10.794520547945206,121.77220465855322
2022-02-02,1.771,10.791780821917808,122.03815069215912
2022-02-03,1.836,10.789041095890411,121.33444655406174
2022-02-04,1.916,10.786301369863013,120.47427736217121
2022-02-06,1.91,10.780821917808218,120.54733308306764
2022-02-07,1.919,10.778082191780822,120.4547835252061
2022-02-08,1.965,10.775342465753425,119.96582552533552
2022-02-09,1.945,10.772602739726027,120.18428107706417
2022-02-10,2.043,10.76986301369863,119.1438502744731
2022-02-11,1.918,10.767123287671232,120.48256459511904
2022-02-14,1.986,10.758904109589041,119.76770786386919
2022-02-15,2.043,10.756164383561643,119.166223308226
2022-02-16,2.04,10.753424657534246,119.20249126270545
2022-02-17,1.968,10.75068493150685,119.97285314406955
2022-02-18,1.927,10.747945205479452,120.41583906473272
2022-02-21,1.873,10.73972602739726,121.00897165528141
2022-02-22,1.944,10.736986301369862,120.2509594023415
2022-02-23,1.998,10.734246575342466,119.67942870431165
2022-02-24,1.97,10.73150684931507,119.9819581149019
2022-02-25,1.97,10.728767123287671,119.98631012200856
2022-02-27,1.894,10.723287671232876,120.80822134018965
2022-02-28,1.822,10.72054794520548,121.58868038418943
2022-03-01,1.716,10.717808219178082,122.74602851524381
2022-03-02,1.878,10.715068493150685,120.99281858212805
2022-03-03,1.84,10.712328767123287,121.40644545018912
2022-03-04,1.737,10.70958904109589,122.52835044224491
2022-03-06,1.683,10.704109589041096,123.12685653786718
2022-03-07,1.777,10.7013698630137,122.10486808555292
2022-03-08,1.84,10.698630136986301,121.42706828028348
2022-03-09,1.951,10.695890410958905,120.24092016749613
2022-03-10,1.993,10.693150684931506,119.79850972345858
2022-03-11,1.997,10.69041095890411,119.76046739540405
2022-03-13,2.039,10.684931506849315,119.32488523365099
2022-03-14,2.142,10.682191780821919,118.24788760014442
2022-03-15,2.149,10.67945205479452,118.17946849642789
2022-03-16,2.192,10.676712328767124,117.73651306655478
2022-03-17,2.167,10.673972602739726,118.0012040349012
2022-03-18,2.153,10.67123287671233,118.15174321887547
2022-03-20,2.153,10.665753424657535,118.16108076672087
2022-03-21,2.297,10.663013698630136,116.6763524252315
2022-03-22,2.381,10.66027397260274,115.82275709428066
2022-03-23,2.29,10.657534246575343,116.7580298478268
2022-03-24,2.37,10.654794520547945,115.94479970395128
2022-03-25,2.488,10.652054794520549,114.75553299084709
2022-03-27,2.471,10.646575342465754,114.93705682574765
2022-03-28,2.466,10.643835616438356,114.99261366770116
2022-03-29,2.398,10.64109589041096,115.68538240124732
2022-03-30,2.358,10.638356164383561,116.09711177268075
2022-03-31,2.345,10.635616438356164,116.23462262915699
2022-04-01,2.389,10.632876712328768,115.79191125198447
2022-04-03,2.401,10.627397260273973,115.68031137368311
2022-04-04,2.393,10.624657534246575,115.76649592589624
2022-04-05,2.554,10.621917808219179,114.15223776584655
2022-04-06,2.598,10.61917808219178,113.71971052611624
2022-04-07,2.665,10.616438356164384,113.0622681716371
2022-04-08,2.704,10.613698630136986,112.68407503221081
2022-04-10,2.723,10.608219178082193,112.50883718477388
2022-04-11,2.774,10.605479452054794,112.01618006564105
2022-04-12,2.727,10.602739726027398,112.48079708081403
2022-04-13,2.703,10.6,112.72155819137836
2022-04-14,2.828,10.597260273972603,111.50862187996884
2022-04-17,2.847,10.58904109589041,111.3419978920895
2022-04-18,2.857,10.586301369863014,111.25117787411432
