9.601535025583759264e+00 4.927124392703272765e-02 9.737042243238511197e-02 1.141127699788338917e-01 5.059463487993248049e-02 6.928900821694270462e+00 6.468958550094862758e+00 4.149728276576172825e-01 1.130427420130743599e+00 -1.620292812441837815e-01
1.762192494874914672e+01 3.186693222443520712e-02 6.822702389493126574e-02 2.513821386819647952e-02 -3.697417328229493324e-04 2.573909028507844532e+00 7.649012596160162936e+00 2.920864095450723119e-01 3.657670779875135669e-01 -8.339178592521853117e-01
3.279960221559247824e+00 8.018066817223476472e-02 6.549225237172803804e-02 3.371819540961208412e-03 -2.931372549687161211e-02 3.303362850643087434e+00 3.596474522704689036e+00 2.585709853643044509e-01 4.477696664435921181e-01 -9.266181730166703212e-02
6.424225125974321049e-01 5.389294910790923265e-02 3.988270653531721111e-02 -5.805988909331790543e-02 -2.487061713981271113e-02 8.533897061312721632e+00 5.321575165816760489e+00 7.626963539139214321e-01 1.810949372171359040e-01 6.031664838913390891e-01
6.238167163897176515e+00 2.411686764056367172e-02 6.182483085410325763e-02 1.748287522284485904e-02 -5.118516411752905421e-02 3.276308978704955521e+00 9.388072883057814622e+00 7.672893277250678601e-01 7.046298802910214709e-01 -3.752287129873502769e-01
7.110028222692600153e+00 3.172276435636963571e-02 7.633795421696183692e-02 -7.563769860116560662e-02 5.177203054854789127e-02 2.976307237499220548e+00 9.088187337702324342e+00 9.380422510876297304e-01 9.803575524882506276e-01 9.427181671613795721e-01
2.643278776868503321e+00 3.472945607880065927e-02 2.020009108240413548e-02 6.347919374955130790e-03 1.264157765708439317e-02 7.252689738035557276e+00 6.077592795906483047e+00 6.813021321371093286e-01 3.378787661839658951e-01 1.567194029710081427e-01
8.120711734084455902e-01 2.052767106392553234e-02 2.755107457676446783e-02 -1.341881137421595607e-02 9.136074196017032745e-02 9.972043758154883974e+00 1.075431844096980560e+00 5.628866494711790569e-01 4.182133721063538978e-01 -2.532247463498982915e-02
1.666823335944487994e+01 8.372986441553680048e-02 8.092393014585094746e-02 1.937157237737346660e-01 -2.291281572531652377e-01 5.286265894739291760e+00 4.172331598112555717e+00 9.498970956027891210e-01 9.004800194154009008e-01 -3.586703589344496512e-01
6.274425407090117979e+00 8.174401453345445101e-02 7.745313217113794502e-02 -2.424706955752492163e-02 3.025520086828620324e-04 8.145990288526245848e+00 5.898725016285639278e+00 9.815974063105850078e-01 1.981125207338694516e-01 3.567197632677539254e-02
