1.298208873585923739e-02 9.333378104299406175e+00 1.073272066651646539e-01 1.098060028506418588e-02
1.384833141498445323e-02 9.416235557522776745e+00 1.079195147210814526e-01 1.891883667216193513e-02
1.613937059003682506e-02 9.555741791841191102e+00 1.103983470400103778e-01 2.270101002578936086e-02
1.399198034007162472e-02 9.371975895744350638e+00 1.064051542332660610e-01 1.157746845755089175e-02
1.472714581690853612e-02 9.506954909568582579e+00 1.119903484653450437e-01 1.999968798791350311e-02
1.639605879509189665e-02 9.480519157683298559e+00 1.055027242083454303e-01 1.533712391818801458e-02
1.330141782407274868e-02 9.311458768848345002e+00 1.034642046842704916e-01 9.948421367794594086e-03
1.357107309723305788e-02 9.401649464610720486e+00 1.069684598952032328e-01 1.776246459543466896e-02
1.736300250552405555e-02 9.501676441846152343e+00 1.061802528292147829e-01 2.732404608757443495e-02
1.691550868855353981e-02 9.484311826770181142e+00 1.062354858280813025e-01 2.725939200926444372e-02
1.474167325389259646e-02 9.441624235149241429e+00 1.086655855900825474e-01 2.935404282022708797e-02
1.651992597813195171e-02 9.469604629607982105e+00 1.064845041738745474e-01 2.772389194929826203e-02
1.718243176396645061e-02 9.508102286378655066e+00 1.060499347965032646e-01 2.740583981195116037e-02
1.732902303379949341e-02 9.516907549403494926e+00 1.061170938382304113e-01 2.791708039722594695e-02
1.520077158506268934e-02 9.459874809032381648e+00 1.114903634076098438e-01 3.185488088948323221e-02
1.521896968163100224e-02 9.464584233039309069e+00 1.114425241963273305e-01 3.126378350956372093e-02
1.573095442491188531e-02 9.542408396835885043e+00 1.153447269472735182e-01 3.327238272273726205e-02
1.571635659736924859e-02 9.543748346290136908e+00 1.153623755851188454e-01 3.324921330781172718e-02
1.513369754563689308e-02 9.505971713352453278e+00 1.119625014828044135e-01 3.532452123485416151e-02
1.605623525240506763e-02 9.506727537691675778e+00 1.159809343867597570e-01 3.327566386542307048e-02
1.576571514070694568e-02 9.538066583157567280e+00 1.154933950401537818e-01 3.340401942546678687e-02
1.576410877448225153e-02 9.538146949914340311e+00 1.155055291384255584e-01 3.340734345082062295e-02
1.573220772649001550e-02 9.541758084765977088e+00 1.154562284974603725e-01 3.330630866283710440e-02
1.654649398949271585e-02 9.475622722969793799e+00 1.131006708304157365e-01 3.334233064234746330e-02
1.746632507422408651e-02 9.399507261488231791e+00 1.059254648299051277e-01 2.355909564007099485e-02
1.773158658342570415e-02 9.493818245720458293e+00 1.076108042790644981e-01 3.258007767668357618e-02
1.668514344333069110e-02 9.541355137960579214e+00 1.139003513615478858e-01 2.648256151782070814e-02
1.663121977729913742e-02 9.548083407628396913e+00 1.139041087306506966e-01 2.628521842314915022e-02
1.720021388440953411e-02 9.401754460634816013e+00 1.059833623797547253e-01 2.386064118209237431e-02
1.715700835008514627e-02 9.501806634044326572e+00 1.125897921822514719e-01 2.936715463009227298e-02
1.592499860473817197e-02 9.577134903111121034e+00 1.142236545722797314e-01 2.612406835617508971e-02
1.741201141065072677e-02 9.504980593023224955e+00 1.114014460190379946e-01 3.331977447827008665e-02
1.734435834090745573e-02 9.509516094974978628e+00 1.116927055021042225e-01 3.234796479780989442e-02
1.658488596069244633e-02 9.554925178267124508e+00 1.136250068187199952e-01 2.634283784242784365e-02
1.646864288442045909e-02 9.559733673066585169e+00 1.136840162625136624e-01 2.620177671095288638e-02
1.642520377919268540e-02 9.573269482650218265e+00 1.136156604508942319e-01 2.576630560609786263e-02
1.631721922235826114e-02 9.584890958676426820e+00 1.136129982120895332e-01 2.536265131824402136e-02
1.686521785788061209e-02 9.530802539346186819e+00 1.128074372135732806e-01 2.808456444575894648e-02
1.627392847589408456e-02 9.463823722944214367e+00 1.079847217865449877e-01 3.253467592424031524e-02
1.712393017542324786e-02 9.525823597511836383e+00 1.117781094578280537e-01 3.137368457300729330e-02
1.767687273657275390e-02 9.518242647024614200e+00 1.127706152777877974e-01 3.159119393411903565e-02
1.677713944874701518e-02 9.477512293130429200e+00 1.139066610585899308e-01 3.163754787786461631e-02
1.630733179829852927e-02 9.485128319348588022e+00 1.161820054202976765e-01 3.271186731914486195e-02
1.653191734258955062e-02 9.458682609030125477e+00 1.165211159500038757e-01 3.324818643272083735e-02
1.630856460883442147e-02 9.485326435472437367e+00 1.162040014824170103e-01 3.270714116751188144e-02
1.632078163189422740e-02 9.484059681453564039e+00 1.162334072587486444e-01 3.273391451155012455e-02
1.620838821802646906e-02 9.497385432332860589e+00 1.160611792827973693e-01 3.243776164224693170e-02
1.628834517737633505e-02 9.488372666897062047e+00 1.162117787972248850e-01 3.264256891545404271e-02
1.754311079044585872e-02 9.530878109336118342e+00 1.127336539935784726e-01 3.126562030190958852e-02
1.624843132055294251e-02 9.493330328392021400e+00 1.161676597832362184e-01 3.252821662960556082e-02
1.625924471501728058e-02 9.492235976840911249e+00 1.161952446836057862e-01 3.255489444631924634e-02
1.729501902263733126e-02 9.510165079870851912e+00 1.129377195429521197e-01 3.118850821135903117e-02
1.627211944182921713e-02 9.490801120122565493e+00 1.162467278536018778e-01 3.258759712782813289e-02
1.612050960297441854e-02 9.509011399377921947e+00 1.160058803080403073e-01 3.215623820647196124e-02
1.618733888517299643e-02 9.515578978577634572e+00 1.162241018228758749e-01 2.925243625393897720e-02
1.633841399744022024e-02 9.484040607023638714e+00 1.164014254967688095e-01 3.272778380435885370e-02
1.638308628728026017e-02 9.478513312459838858e+00 1.164996513586290805e-01 3.285266357001718346e-02
1.657490973559439668e-02 9.456729171367559417e+00 1.167814805117764337e-01 3.328907408013388053e-02
1.664177674353697206e-02 9.449155704198965111e+00 1.169010503666353118e-01 3.342605090174407406e-02
1.666018387926838928e-02 9.447166277771376741e+00 1.169386146961080009e-01 3.346389352297189645e-02
1.683017732438724101e-02 9.427115985087493044e+00 1.171695859384485200e-01 3.380553363308447939e-02
1.683369922621279560e-02 9.426581376556475433e+00 1.171947846858015091e-01 3.381366568419511692e-02
1.685298559422663406e-02 9.424777049625056691e+00 1.172251562945097886e-01 3.384486585564752681e-02
1.733712016137313114e-02 9.365542899235732577e+00 1.177106866665546536e-01 3.465514371639946689e-02
1.723317007645180574e-02 9.378976139914147581e+00 1.176633141720613562e-01 3.449797239030685109e-02
1.869286336772390048e-02 9.200474424341283708e+00 1.184894072587885511e-01 2.941543013233571813e-02
1.660541067888838748e-02 8.937055239706142018e+00 1.145657891649413673e-01 5.243363781240945043e-02
1.535568476618055095e-02 8.994450336963391024e+00 1.198883046394236263e-01 4.951530988228567548e-02
1.876806128615257988e-02 9.195705899267855088e+00 1.186978241469728718e-01 2.890358513390427903e-02
1.885057153374292832e-02 9.197644074328428232e+00 1.189637838087295452e-01 2.804668911014051441e-02
1.846474500783065048e-02 9.166701270627873654e+00 1.176389699442510622e-01 3.376073265211692459e-02
1.805850622190863924e-02 9.278111707003363406e+00 1.187165281376466042e-01 3.626444515963897497e-02
1.808335974414625180e-02 9.275741457220314956e+00 1.187818700914964054e-01 3.633648959926541466e-02
1.825697879317960196e-02 9.256748643416507605e+00 1.190960202910309879e-01 3.685311953052632095e-02
1.741381713882267368e-02 9.162266237942212399e+00 1.211505725715384812e-01 3.315684659546459800e-02
1.884029803767564917e-02 9.161479768022665837e+00 1.180613752908254016e-01 2.918924322603004898e-02
1.969670478477703046e-02 9.206339436927441611e+00 1.210833306656506486e-01 2.043353591413544362e-02
1.800138617705358476e-02 9.112713795485632318e+00 1.163115153718073530e-01 4.122678552172950872e-02
1.854015467984961724e-02 9.142871980139783972e+00 1.177020346906236664e-01 3.429607670250344603e-02
1.818949926481487622e-02 9.257457735070431681e+00 1.196230286839878865e-01 3.690932265418878089e-02
1.829196048492127621e-02 9.257434205164809526e+00 1.193435321852339831e-01 3.696725784007778848e-02
1.837920144380634363e-02 9.249923565307351936e+00 1.195660014204678601e-01 3.723044189712283736e-02
1.821302294694621474e-02 9.267908800705718875e+00 1.192972529388886399e-01 3.672107914067828521e-02
1.790519682033403157e-02 9.086774546066276770e+00 1.166307044936663040e-01 4.203982433461818380e-02
1.768829405228715748e-02 9.080551631782286748e+00 1.162774120383327503e-01 5.017771317302847922e-02
1.768118537948239199e-02 9.076217462386237500e+00 1.162545846270743588e-01 5.040592478038981306e-02
1.823928723351055103e-02 9.090918221597590332e+00 1.168184455534615057e-01 3.980305784300648686e-02
1.698291255503887529e-02 8.934784408211630335e+00 1.154053438983206614e-01 4.888134370810297280e-02
2.072785066613159338e-02 8.990957899768922346e+00 1.219505497284100459e-01 3.571879250893516405e-02
2.605568924284892493e-02 9.194110609819984958e+00 1.359821835399767642e-01 1.760842329000227718e-02
1.803521265215203909e-02 8.632928812884777869e+00 1.302007602565173616e-01 1.651186776948206092e-02
2.095993085356077229e-02 9.118885469383847919e+00 1.414578578810998799e-01 2.151487513915388214e-02
2.035213817507615722e-02 9.067900034529900566e+00 1.442834886210267731e-01 1.939189846674168813e-02
2.027938006329580919e-02 9.115969296673918976e+00 1.445577120446802089e-01 1.911421103362516416e-02
2.088125995364099180e-02 9.072890993444071128e+00 1.465947272837498372e-01 2.143461827513683943e-02
2.066417648396411469e-02 9.061376978124314974e+00 1.454629726748787599e-01 2.065312948032501164e-02
2.042938387684919629e-02 9.089092996964339477e+00 1.454596688811668481e-01 1.962485718263498949e-02
2.034748799443071923e-02 9.078502406469295849e+00 1.442940265436050973e-01 1.857366240690697806e-02
2.034938469599265748e-02 9.083192051547644752e+00 1.442815907720697566e-01 1.823828854539659775e-02
2.037719285341512906e-02 9.082040674936452618e+00 1.445546163711920462e-01 1.833938703977077561e-02
2.046559672561848453e-02 9.075368239924040736e+00 1.454460913407870093e-01 1.897535231721180632e-02
2.030968738631216269e-02 9.104233564598191109e+00 1.432044299613788874e-01 1.682404392251747247e-02
1.977978757276734056e-02 8.983778827674049339e+00 1.232606125845724931e-01 3.735218525047090399e-02
1.963494219440786726e-02 9.003615165210826277e+00 1.236375827997326649e-01 3.673906618100477445e-02
1.929589402281036217e-02 9.089656819110336627e+00 1.275922944213656873e-01 3.833244584312645031e-02
1.924011854587420745e-02 9.093665651757024904e+00 1.277967158926851532e-01 3.815749335125565717e-02
1.909938675746579093e-02 8.882512266342558860e+00 1.213721526065234396e-01 4.362240224832528157e-02
1.824738461951395246e-02 9.021131155437727145e+00 1.307002003723533590e-01 3.898830020345408348e-02
1.929713468633777532e-02 9.078131427602391668e+00 1.276854401464778133e-01 3.845368317895396515e-02
1.965436411073841205e-02 8.951341317891115423e+00 1.236952257677975536e-01 3.841056374712171345e-02
1.954075840422797583e-02 8.965647023929710357e+00 1.239881318006812172e-01 3.792762923032585304e-02
1.940851785875791907e-02 8.982216482091260445e+00 1.243671330995053254e-01 3.738949821928934381e-02
1.979506738036324737e-02 8.913440998565757667e+00 1.235422440120836352e-01 3.910558390794125622e-02
1.958838446516903906e-02 8.950741929097846494e+00 1.239509325911333226e-01 3.816490817416527681e-02
1.928861592703942640e-02 9.060561032223404254e+00 1.279054446962008540e-01 3.857754799506860066e-02
1.890543076870622799e-02 8.995426771021238110e+00 1.263067013989408183e-01 3.579921972517692563e-02
1.912091788058107103e-02 8.992402564593389158e+00 1.254835989267255592e-01 3.527034034711922644e-02
1.891035405617694579e-02 8.998284428635793475e+00 1.253354119032036307e-01 3.619540535964871353e-02
1.938855805565715615e-02 8.965209117107459491e+00 1.246644734480273631e-01 3.733606177817778288e-02
1.903629027492525355e-02 8.980857533938982229e+00 1.253886102961093152e-01 3.605440011570823500e-02
1.921580041478565537e-02 8.971941689084985683e+00 1.250713323290952306e-01 3.606285131413507900e-02
1.919249990200171813e-02 8.969274068118096466e+00 1.249487879110018490e-01 3.641768419886058650e-02
1.914928630287120875e-02 8.968167637292268068e+00 1.246907785418063241e-01 3.807491484149343880e-02
1.881428094041810023e-02 8.953906097109083362e+00 1.254360713825527773e-01 3.867766092132516459e-02
1.877790476567491734e-02 8.953235696604711080e+00 1.252986423864788645e-01 3.898240747781937104e-02
1.830107456854850392e-02 8.892602778754698178e+00 1.193571281181821098e-01 4.654350488654276918e-02
1.830623821678757299e-02 8.889275418022617004e+00 1.194035848943641454e-01 4.653590715689542856e-02
1.885857144187428822e-02 8.934259522339345949e+00 1.248649560144488024e-01 3.962988741518673474e-02
1.883620499654893587e-02 8.928785777906034227e+00 1.246187660077599096e-01 4.010058448204632114e-02
1.878513265237591323e-02 8.929904442075271120e+00 1.245049142090709215e-01 4.036651896730625994e-02
1.900249044086991038e-02 8.900855044378051417e+00 1.242141665877285472e-01 4.067521958869654841e-02
1.843424830486501201e-02 8.917606049976679827e+00 1.253465158291218184e-01 4.075879607793142512e-02
1.883346315266917759e-02 8.913500794672717831e+00 1.240987837113281811e-01 4.101898896375256315e-02
1.813978633806985832e-02 8.871777589351719229e+00 1.141062350439361328e-01 5.433056136385589624e-02
1.868959352914649139e-02 8.913531870742971819e+00 1.156257501350882455e-01 4.890792661588878182e-02
1.881531219317009174e-02 8.921614780993291305e+00 1.160723712640020777e-01 4.775563903428837326e-02
1.805031504960170896e-02 8.836136633878362900e+00 1.139325976643521948e-01 5.665675486394260163e-02
1.610387169826901083e-02 8.843907604676928713e+00 1.217438557959985290e-01 5.029964194909843089e-02
1.834933537284269903e-02 8.866671987770489594e+00 1.146941639094456455e-01 5.266363823353334417e-02
1.838520743388770071e-02 8.862376064789309282e+00 1.148075636651105097e-01 5.255063749685070368e-02
1.880612938414237545e-02 8.898145914322627803e+00 1.160483655583268714e-01 4.842962199659398698e-02
2.229438948131585996e-02 9.245805635337239536e+00 1.487494782282242911e-01 1.762297794448815583e-02
1.838753756374448059e-02 8.824862820424760557e+00 1.151765547310150961e-01 5.470592117121327036e-02
1.836388936824546667e-02 8.843058941997828271e+00 1.147709353962831774e-01 5.339721513241366818e-02
1.878295893072878114e-02 8.880849849978162069e+00 1.160012803667208880e-01 4.898759138483934489e-02
1.793581454315608392e-02 8.899341392782199378e+00 1.240385349827063527e-01 3.655384128248027192e-02
2.038384329351808008e-02 9.104554103720706948e+00 1.255663362206297373e-01 3.614091631603323640e-02
1.857046619754026615e-02 8.812026234040168049e+00 1.156428628669947667e-01 5.323514173970392283e-02
1.877957009108668224e-02 8.860436223430632197e+00 1.160369757691219889e-01 4.948500395842041905e-02
2.021845579249891695e-02 8.985276549878586039e+00 1.210373432452903353e-01 3.721891151620294880e-02
1.982585741579998007e-02 9.071178655845432814e+00 1.267843398683549394e-01 3.253571123210017429e-02
2.122215733735724821e-02 9.064271614532014354e+00 1.197579267525557684e-01 3.462518416944709160e-02
1.982863114373170990e-02 9.059779543163271498e+00 1.266693145465468406e-01 3.316827727779712159e-02
2.101055318378260151e-02 9.078703298688859391e+00 1.241427970687470628e-01 3.641670196383505614e-02
2.049035671936756675e-02 8.985161285024304334e+00 1.216833497038043166e-01 3.632255417310746581e-02
2.131818350328952907e-02 9.053872171380055178e+00 1.200646696084199105e-01 3.491136882672563058e-02
2.027039200025329210e-02 9.139134746135978205e+00 1.280832058560465170e-01 3.025014766758383697e-02
1.964476420361539050e-02 9.113094944795129493e+00 1.282160543152501830e-01 2.717569090477282498e-02
1.948993333812591017e-02 9.132604826914352714e+00 1.277692061247008293e-01 2.656948018238588366e-02
1.979114104964384627e-02 9.088948053928547210e+00 1.292367464252590081e-01 2.781539786411265508e-02
1.970957320865239851e-02 9.097553782541252687e+00 1.290787229345956855e-01 2.745855100446921437e-02
1.961117913409155672e-02 9.109157317011780108e+00 1.288337325148180557e-01 2.701672220299057570e-02
1.955240633898754424e-02 9.121257639939551964e+00 1.287628995860418402e-01 2.674785057033765220e-02
1.894761701459541509e-02 9.143544061103423104e+00 1.314766590002591495e-01 2.610364879870347848e-02
1.880759353570967893e-02 9.143629041521542433e+00 1.313775198335142280e-01 2.660980627991630515e-02
1.923023593686695731e-02 9.156040260482862791e+00 1.352245329548475705e-01 3.117472682605661530e-02
2.010308127420290178e-02 9.052779655949322546e+00 1.307361747862964552e-01 2.742958357963332441e-02
2.260339809042855030e-02 9.328569634978316927e+00 1.323246727394760958e-01 4.033133283917941098e-02
1.977923276687651097e-02 8.901351777453774261e+00 1.254551073984627729e-01 2.281629302509441057e-02
2.361099010539287682e-02 8.946396289089369347e+00 1.130695721401689530e-01 2.820808187553069946e-02
2.524469563754660681e-02 9.310627888596819446e+00 1.311267482951277985e-01 3.381101752225692397e-02
2.678858160526095128e-02 9.443712687250883420e+00 1.287331392310816502e-01 4.717047906592638368e-02
2.436817831577314797e-02 9.407421915671063672e+00 1.380254885792044917e-01 3.758374453537886850e-02
2.186732305603019538e-02 9.418597010925092050e+00 1.448936785924713200e-01 3.759596764870459101e-02
2.270858861156740960e-02 9.583736642559260943e+00 1.446127894943089187e-01 5.072472254346551551e-02
2.430718854250830605e-02 9.448671144608640660e+00 1.363694655585536708e-01 3.893358647620231983e-02
2.015101390532043554e-02 9.133726824501582797e+00 1.305244549531794362e-01 4.215824767851336641e-02
1.815349388074828998e-02 9.274501767139497588e+00 1.384447629534837632e-01 4.963839293670544578e-02
2.321438966145072599e-02 9.395575619194994843e+00 1.362396094695647042e-01 3.561297829731063791e-02
2.213293482862405126e-02 9.308722363938869648e+00 1.294169769045520335e-01 4.674629994524105714e-02
2.230611732459598234e-02 9.341299642219894395e+00 1.298773819433474142e-01 4.692768981504889803e-02
2.177335299779452685e-02 9.358245577337081400e+00 1.329365719365947773e-01 4.160141378460299050e-02
3.493591165603705112e-02 9.808640157808675042e+00 1.289515137153234570e-01 2.281531751351325091e-02
2.019598459375839331e-02 9.202933946912134289e+00 1.380405915505746317e-01 2.279732341482280586e-02
2.102104284455637295e-02 8.671956655922913981e+00 1.058498744967461269e-01 1.983515321908417908e-02
2.057441633795324687e-02 8.997006570631448596e+00 1.099800585652667279e-01 4.762496758900139349e-02
2.091912213435598300e-02 9.359017065678958858e+00 1.378487184045809333e-01 3.078993952421297739e-02
2.085695856400632264e-02 9.260702399593794709e+00 1.303741340175206542e-01 2.611729157839305995e-02
2.215602327676859801e-02 9.199572112957712378e+00 1.285959603792165562e-01 2.071953827478407312e-02
2.381786236214569058e-02 9.388460966827450349e+00 1.274838900401422115e-01 3.210070809339803100e-02
2.300857470716314787e-02 9.383227924373933604e+00 1.275118169231902743e-01 3.370575938898309754e-02
1.930775457899624667e-02 9.191471883933566289e+00 1.233742506894143498e-01 3.515318354236306869e-02
1.671614939559057725e-02 8.923117527379213598e+00 1.145280489921041145e-01 3.652147403544696302e-02
2.006398426004202956e-02 8.858535786071707108e+00 1.028264170097205055e-01 3.384516208013058081e-02
1.718325241160927400e-02 8.832247443418747679e+00 1.124838426865629598e-01 2.662935344400787357e-02
1.603643517452385883e-02 8.745366224621678342e+00 1.115341689910980122e-01 2.367132144885841782e-02
1.580702568679856479e-02 8.713524432732524971e+00 1.095861238831844081e-01 2.427301334757814982e-02
2.021633217608995517e-02 9.255514391896960902e+00 1.211423194747192622e-01 3.363179405204522188e-02
1.713098875237122759e-02 8.983169120490448023e+00 1.134557613782890134e-01 2.980646746711348993e-02
1.809686673168884805e-02 8.871330273751327766e+00 1.098472988429986391e-01 2.268029246267344243e-02
1.788909663371849451e-02 8.858037206406139674e+00 1.091724523272390168e-01 2.174414529338852126e-02
1.673862009820503358e-02 8.858741624412660443e+00 1.119055159615053863e-01 2.428260377713908555e-02
1.479473115059348233e-02 8.679481270844759067e+00 1.078361687766338783e-01 1.813700772520783489e-02
1.694527779925575697e-02 8.925787756862796130e+00 1.125025025880131840e-01 2.584283621588839494e-02
1.720821183464830290e-02 8.983657218865737093e+00 1.130864977366116131e-01 2.671881204642399810e-02
1.692684824934604856e-02 9.020495241768303529e+00 1.139898430171207011e-01 2.732713320828378256e-02
1.640975682485636133e-02 9.055257908938955325e+00 1.138682542600953779e-01 3.109821581133232274e-02
1.250367694414198164e-02 6.490218037208176582e+00 1.022822060684824563e-01 8.072582421966371588e-03
1.332596333977006595e-02 6.501163820474780586e+00 1.025745576681990345e-01 1.260379352197271534e-02
1.479305082305031223e-02 6.454496780002799916e+00 1.070746140519224093e-01 1.009143331845752806e-02
1.304020475074373075e-02 6.019943516966303143e+00 1.048003264684992109e-01 1.811566663702224647e-02
1.555185081154735610e-02 6.567494989391455817e+00 1.093352957730801406e-01 2.150722730896437174e-02
1.389586725956097960e-02 5.945283659108224761e+00 1.078306784400655666e-01 1.895380448152042194e-02
1.642794156601242936e-02 6.579010039521373088e+00 1.104039412301190543e-01 2.463018612117332320e-02
1.580019181551140309e-02 5.898534883182466437e+00 1.090519833160363411e-01 2.153536644824157603e-02
1.658641162496840224e-02 5.679724794614567251e+00 1.113588379125488304e-01 2.410029255281814775e-02
1.755292892801551402e-02 5.700176346646241399e+00 1.126588528623546914e-01 2.164374276301912758e-02
1.868229673038328612e-02 5.626820678507258755e+00 1.129525017855605579e-01 2.656625897700474678e-02
1.984991598200624291e-02 5.798769369767378556e+00 1.147978277446870254e-01 2.825859129330058478e-02
2.055351920196870491e-02 5.794357279189685350e+00 1.159812963757262394e-01 2.853866587743410926e-02
2.073596141306381993e-02 5.646104960880588663e+00 1.155374827518329817e-01 3.095690531259050540e-02
2.132793148632878416e-02 5.470476929086479423e+00 1.182863893216187512e-01 3.337823991982905719e-02
2.184925596544093351e-02 5.458906311321972460e+00 1.192622256638352224e-01 3.394309279258304196e-02
2.290670958383763181e-02 5.138774134884042333e+00 1.210311802952758753e-01 2.690166569592675194e-02
2.582589343832013273e-02 5.219311768500401350e+00 1.194239140314196229e-01 2.726770821693281707e-02
2.437939071144118799e-02 5.426822817043324143e+00 1.239917186372157115e-01 3.536077145188598614e-02
2.305681462550515995e-02 5.172524004265976139e+00 1.260698322369257496e-01 3.648240320450726881e-02
1.973600415697781760e-02 4.803245131654421129e+00 1.304199942414632218e-01 2.318535756373948931e-02
2.094437256978394502e-02 5.017937545924762155e+00 1.378573095979820362e-01 2.208569296942655691e-02
2.791783918858274302e-02 5.020260484844634163e+00 1.364089476996837580e-01 1.245441390871604784e-02
3.066983774166291352e-02 5.020624372739811214e+00 1.346508587508752075e-01 1.156270608987592860e-02
3.113078409390943393e-02 5.020884198166477574e+00 1.354566030680035005e-01 1.382888043720890969e-02
2.994387178605103367e-02 5.025310102126327116e+00 1.362736150092571374e-01 4.049589018747693642e-02
2.975007360932818701e-02 5.025171420371784770e+00 1.385078043981290696e-01 4.094143202976556484e-02
1.944090459649007105e-02 5.022612868785062190e+00 1.525270290975573595e-01 5.881521458542895292e-02
3.773957507095769548e-02 5.021621163839932400e+00 1.376379198128964976e-01 3.758705917623237497e-02
2.998286173054864542e-02 5.018929137525504736e+00 1.524064398723278257e-01 3.323940491866676089e-02
2.266510408800342588e-02 5.022354088732408073e+00 1.567663874972047011e-01 6.903222697345469394e-02
2.973453951571302864e-02 5.021011364868286364e+00 1.666401553836138472e-01 1.206681577825422652e-02
2.725137230852604786e-02 5.022085960877557653e+00 1.704380877184005216e-01 2.321810514947474091e-02
4.035393730014256997e-02 5.023172190817127181e+00 1.588900766746523807e-01 8.241639140424352958e-03
2.496511284082416141e-02 4.495890908181752188e+00 1.590377529382105415e-01 2.328816868773560603e-02
