3.082465753424657606e+01 1.000000000000000000e+00 3.273876636051387679e-01 -2.061993784087103321e-01 5.142172965425876319e-01 3.265637271230885375e-02
3.082191780821917959e+01 1.000000000000000000e+00 3.274070602643815442e-01 -2.062167958216306329e-01 5.142348721664981026e-01 3.265731922783817603e-02
3.081917808219177957e+01 1.000000000000000000e+00 3.273405652224844475e-01 -2.061570859717450077e-01 5.141746199425035746e-01 3.265407441172080150e-02
3.081369863013698662e+01 1.000000000000000000e+00 3.274014442058368335e-01 -2.062117528294196978e-01 5.142297833662530238e-01 3.265704517631249498e-02
3.081095890410959015e+01 1.000000000000000000e+00 3.275338641770198511e-01 -2.063306606011145461e-01 5.143497712353066742e-01 3.266350699104513672e-02
3.080821917808219013e+01 1.000000000000000000e+00 3.275357478178967940e-01 -2.063323520343734452e-01 5.143514780326778890e-01 3.266359890874742655e-02
3.080547945205479721e+01 1.000000000000000000e+00 3.274696790627230070e-01 -2.062730249624764312e-01 5.142916120644168698e-01 3.266037489165895397e-02
3.080273972602740074e+01 1.000000000000000000e+00 3.277476354116315438e-01 -2.065226191417376400e-01 5.145434733808887939e-01 3.267393875150714083e-02
3.080000000000000071e+01 1.000000000000000000e+00 3.280605857004312287e-01 -2.068036386504172042e-01 5.148270453105917577e-01 3.268921085433288548e-02
3.079452054794520421e+01 1.000000000000000000e+00 3.280143795743836188e-01 -2.067621467010638536e-01 5.147851765247560829e-01 3.268695589165871579e-02
3.079178082191780774e+01 1.000000000000000000e+00 3.280767991622467461e-01 -2.068181980042137214e-01 5.148417368894463442e-01 3.269000212705708286e-02
3.078904109589041127e+01 1.000000000000000000e+00 3.283030982517403662e-01 -2.070214132898340886e-01 5.150467974755061906e-01 3.270104724688446124e-02
3.078630136986301125e+01 1.000000000000000000e+00 3.282502214631304316e-01 -2.069739252107229144e-01 5.149988785653847323e-01 3.269846504812449345e-02
3.078356164383561122e+01 1.000000000000000000e+00 3.286359631341501109e-01 -2.073204182888171432e-01 5.153485103754527064e-01 3.271731987760571198e-02
3.078082191780821830e+01 1.000000000000000000e+00 3.281497798641538344e-01 -2.068823558696213094e-01 5.149065834068983216e-01 3.269317196506345280e-02
3.077260273972602889e+01 1.000000000000000000e+00 3.284158783323205544e-01 -2.071248198935601303e-01 5.151509746123831279e-01 3.270724209287046574e-02
3.076986301369862886e+01 1.000000000000000000e+00 3.288236529991454549e-01 -2.074998512704023246e-01 5.155287114466610143e-01 3.273003148033008097e-02
3.076712328767123239e+01 1.000000000000000000e+00 3.287130138294650505e-01 -2.073941774951194861e-01 5.154226060402220533e-01 3.272150684469397885e-02
3.076438356164383947e+01 1.000000000000000000e+00 3.284711580223708682e-01 -2.071597153407627734e-01 5.151874841763438573e-01 3.270132592822833778e-02
3.076164383561643945e+01 1.000000000000000000e+00 3.281716529190442100e-01 -2.068647979899090883e-01 5.148921489088630343e-01 3.267302808436875483e-02
