2.081643835616438309e+01 4.000000000000000083e-02 2.242399999999999949e-02 2.331466068049850016e-01 2.343976174478507590e-01 5.206104534476872381e+00 5.236165379984039525e+00 8.026319580774288198e-02 7.056109332536943113e-02 -2.287307619707819040e-01
2.081369863013698662e+01 4.000000000000000083e-02 2.176352104270610349e-02 2.324861280081429171e-01 2.337371386178779820e-01 5.205444059521232347e+00 5.235504903246502195e+00 8.092367450742704582e-02 7.122157209356276553e-02 -2.280702837926021354e-01
2.081095890410959015e+01 4.000000000000000083e-02 2.130991578399696329e-02 2.305749686263963427e-01 2.329234094254939436e-01 5.209235376038809484e+00 5.238320240621712642e+00 7.672007977034173143e-02 6.837097630644740909e-02 -2.323487956214682626e-01
2.080547945205479721e+01 4.000000000000000083e-02 2.135930453392025780e-02 2.287317126058958372e-01 2.324589256214015798e-01 5.214891097988345159e+00 5.242690837720028973e+00 7.064642707956286793e-02 6.404658684136381452e-02 -2.385929928210098472e-01
2.080273972602740074e+01 4.000000000000000083e-02 2.177155954732183651e-02 2.279266331472142859e-01 2.325664544863876304e-01 5.219085676224973547e+00 5.245985413136065034e+00 6.606645555791931801e-02 6.071980208259687706e-02 -2.432433185826188282e-01
2.080000000000000071e+01 4.000000000000000083e-02 2.152203981754779658e-02 2.276771135026984250e-01 2.323169348242676291e-01 5.218836158621528831e+00 5.245735894585792813e+00 6.631597515080901728e-02 6.096932171188985256e-02 -2.429937992668373126e-01
2.079726027397260424e+01 4.000000000000000083e-02 2.130989632426089769e-02 2.266482496696543281e-01 2.318443422498846773e-01 5.221210491421347299e+00 5.247499126384695955e+00 6.385651487263988013e-02 5.931187346546865774e-02 -2.456046271505648582e-01
2.079452054794520421e+01 4.000000000000000083e-02 2.203541570617431611e-02 2.273737688909320820e-01 2.325698615043310102e-01 5.221936006797028185e+00 5.248224643544310730e+00 6.313099574863108299e-02 5.858635427287232217e-02 -2.463301457524723903e-01
2.079178082191780774e+01 4.000000000000000083e-02 2.231318621980171724e-02 2.276515392719370978e-01 2.328476319127203709e-01 5.222213774003065190e+00 5.248502412223180258e+00 6.285322544793237043e-02 5.830858391554703812e-02 -2.466079156221190893e-01
2.078630136986301125e+01 4.000000000000000083e-02 2.256270594957575717e-02 2.279010589164529588e-01 2.330971515748403999e-01 5.222463291606509905e+00 5.248751930773452479e+00 6.260370585504267116e-02 5.805906428625406263e-02 -2.468574349379006050e-01
2.078356164383561122e+01 4.000000000000000083e-02 2.281222567934979711e-02 2.281505785609688197e-01 2.333466712369604013e-01 5.222712809209954621e+00 5.249001449323724700e+00 6.235418626215304821e-02 5.780954465696109407e-02 -2.471069542536821484e-01
2.078082191780821830e+01 4.000000000000000083e-02 2.306174540912383705e-02 2.284000982054846807e-01 2.335961908990804026e-01 5.222962326813399336e+00 5.249250967873996920e+00 6.210466666926347384e-02 5.756002502766812551e-02 -2.473564735694636918e-01
2.077808219178082538e+01 4.000000000000000083e-02 2.277793196082631214e-02 2.281162848445381641e-01 2.333123775200972860e-01 5.222678515543618616e+00 5.248967155634146842e+00 6.238847997731676587e-02 5.784383837301829145e-02 -2.470726605453199276e-01
2.077534246575342536e+01 4.000000000000000083e-02 2.343841091812021160e-02 2.287767636413802486e-01 2.339728563500700631e-01 5.223338990499259538e+00 5.249627632371684172e+00 6.172800127763268530e-02 5.718335960482501951e-02 -2.477331387234996962e-01
2.077260273972602889e+01 4.000000000000000083e-02 2.265568634133691486e-02 2.279940392264565296e-01 2.331901319017251339e-01 5.222556269959236275e+00 5.248844910034134337e+00 6.251072559454588784e-02 5.796608399084850899e-02 -2.469504149326666176e-01
2.076438356164383947e+01 4.000000000000000083e-02 2.293345685496431252e-02 2.282718096074615455e-01 2.334679023101144946e-01 5.222834037165273280e+00 5.249122678713003864e+00 6.223295529384720998e-02 5.768831363352322494e-02 -2.472281848023133166e-01
2.076164383561643945e+01 4.000000000000000083e-02 2.378001704936651139e-02 2.291183696388668922e-01 2.343144623751761135e-01 5.223680593294557362e+00 5.249969236652435534e+00 6.138639536114067624e-02 5.684175363122083435e-02 -2.480747442052444462e-01
2.075890410958903942e+01 4.000000000000000083e-02 2.353049731959247146e-02 2.288688499943510313e-01 2.340649427130561122e-01 5.223431075691112646e+00 5.249719718102163313e+00 6.163591495403029918e-02 5.709127326051380985e-02 -2.478252248894629306e-01
2.075616438356164295e+01 4.000000000000000083e-02 2.301702116389511485e-02 2.283553739404549088e-01 2.335514666381398041e-01 5.222917602074329757e+00 5.249206243354826995e+00 6.214939094628298827e-02 5.760474929623330548e-02 -2.473117492280869634e-01
2.075342465753424648e+01 4.000000000000000083e-02 2.264211255084763730e-02 2.279804654164231947e-01 2.331765580957279316e-01 5.222542695681317682e+00 5.248831335973262568e+00 6.252429941641332589e-02 5.797965780437137895e-02 -2.469368410472770337e-01
2.074520547945205351e+01 4.000000000000000083e-02 2.250934872097961476e-02 2.278477016714600401e-01 2.330437943332333561e-01 5.222409933968960694e+00 5.248698573318005600e+00 6.265706310996448092e-02 5.811242153417495171e-02 -2.468040776296847871e-01
2.074246575342465704e+01 4.000000000000000083e-02 2.264211255084763730e-02 2.279804654164231670e-01 2.331765580957279316e-01 5.222542695681317682e+00 5.248831335973262568e+00 6.252429941641328426e-02 5.797965780437137895e-02 -2.469368410472770614e-01
2.073972602739726057e+01 4.000000000000000083e-02 2.330259150814153329e-02 2.286409442132652514e-01 2.338370369257007086e-01 5.223203170636958603e+00 5.249491812710799898e+00 6.186382071672920369e-02 5.731917903617810700e-02 -2.475973192254568300e-01
2.073698630136986409e+01 4.000000000000000083e-02 2.305307177836749336e-02 2.283914245687493905e-01 2.335875172635806796e-01 5.222953653033513888e+00 5.249242294160527678e+00 6.211334030961884051e-02 5.756869866547107556e-02 -2.473477999096752866e-01
2.073424657534246407e+01 4.000000000000000083e-02 2.318644067580186846e-02 2.285247933817564081e-01 2.337208860940203359e-01 5.223087019825339183e+00 5.249375661889960298e+00 6.197997154773486617e-02 5.743532986753855513e-02 -2.474811683971518961e-01
2.072876712328767113e+01 4.000000000000000083e-02 2.265360240870078340e-02 2.279919552692541984e-01 2.331880479495960223e-01 5.222554185413910588e+00 5.248842825761638409e+00 6.251280956662345900e-02 5.796816795243734527e-02 -2.469483308807431943e-01
2.072602739726027465e+01 4.000000000000000083e-02 2.211404971338577080e-02 2.274524027265748816e-01 2.326484953753999441e-01 5.222014636525305065e+00 5.248303275177947036e+00 6.305236201687798581e-02 5.850772046786376079e-02 -2.464087789265878015e-01
2.072328767123288173e+01 4.000000000000000083e-02 2.165493147587353034e-02 2.269932845905841545e-01 2.321893772184464577e-01 5.221555520819720186e+00 5.247844158344920906e+00 6.351148009139509498e-02 5.896683858572803610e-02 -2.459496611820373713e-01
2.072054794520548171e+01 4.000000000000000083e-02 2.281225657835648721e-02 2.281506094855867139e-01 2.333467021562905530e-01 5.222712840747666618e+00 5.249001480577032197e+00 6.235415532202720490e-02 5.780951372777087122e-02 -2.471069852770487185e-01
2.071780821917808169e+01 4.000000000000000083e-02 2.256273684858244727e-02 2.279010898410708530e-01 2.330971824941705517e-01 5.222463323144221903e+00 5.248751962026759976e+00 6.260367491491686254e-02 5.805903335706383978e-02 -2.468574659612672029e-01
2.071506849315068521e+01 4.000000000000000083e-02 2.218341936058372196e-02 2.275217724546345355e-01 2.327178650867631482e-01 5.222084008189171733e+00 5.248372645943820025e+00 6.298299223985465156e-02 5.843835072536640585e-02 -2.464781489664288616e-01
2.070958904109588872e+01 4.000000000000000083e-02 2.190564884695632430e-02 2.272440020736295196e-01 2.324400946783737876e-01 5.221806240983134728e+00 5.248094877264950497e+00 6.326076254055333636e-02 5.871612108269169683e-02 -2.462003790967821626e-01
2.070684931506848869e+01 4.000000000000000083e-02 2.251997390516236736e-02 2.278583269721981830e-01 2.330544196099047782e-01 5.222420562060000826e+00 5.248709200114664242e+00 6.264643773864955745e-02 5.810179621262641370e-02 -2.468147033798287204e-01
2.070410958904109577e+01 4.000000000000000083e-02 2.284628501760123387e-02 2.281846379953233195e-01 2.333807306514718294e-01 5.222746870944965814e+00 5.249035509991495374e+00 6.232012676960616004e-02 5.777548520544811828e-02 -2.471410140585830195e-01
