3.082465753424657606e+01 4.000000000000000083e-02 1.864165379453682284e-02 3.938386428851278209e-01 8.760431189904885341e-02 3.112487885915673699e-02
3.082191780821917959e+01 4.000000000000000083e-02 1.828305896824428817e-02 3.944223627612445382e-01 8.765977021188627039e-02 3.101351843288694538e-02
3.081917808219177957e+01 4.000000000000000083e-02 1.823742474718013928e-02 3.944965573300631134e-01 8.766691219931839474e-02 3.099928185099363673e-02
3.081369863013698662e+01 4.000000000000000083e-02 1.827974301592032169e-02 3.944277548173590886e-01 8.766028910760652326e-02 3.101248404975557107e-02
3.081095890410959015e+01 4.000000000000000083e-02 1.837042293032561599e-02 3.942803282407209564e-01 8.764609686782923181e-02 3.104077424326765269e-02
3.080821917808219013e+01 4.000000000000000083e-02 1.837192308266089730e-02 3.942778893965845355e-01 8.764586207507110704e-02 3.104124226817586013e-02
3.080547945205479365e+01 4.000000000000000083e-02 1.832821430674069774e-02 3.943489477824074219e-01 8.765270306830394431e-02 3.102760575483431982e-02
3.080273972602739718e+01 4.000000000000000083e-02 1.851649491425528399e-02 3.940428854615215526e-01 8.762323298981317121e-02 3.108634976535164934e-02
3.080000000000000071e+01 4.000000000000000083e-02 1.872928116838931678e-02 3.936971075987151791e-01 8.758992036927931712e-02 3.115275226244401674e-02
3.079452054794520421e+01 4.000000000000000083e-02 1.869837088975946290e-02 3.937473199213941122e-01 8.759476047831898926e-02 3.114310455203591482e-02
3.079178082191780774e+01 4.000000000000000083e-02 1.874090798035946484e-02 3.936782212596647845e-01 8.758809972570404112e-02 3.115638131405859546e-02
3.078904109589041127e+01 4.000000000000000083e-02 1.889466909432789901e-02 3.934284669432909221e-01 8.756402157712761536e-02 3.120437569383036069e-02
3.078630136986301480e+01 4.000000000000000083e-02 1.885933789576250616e-02 3.934858409149556979e-01 8.756955508374669739e-02 3.119334601587762240e-02
3.078356164383561477e+01 4.000000000000000083e-02 1.912066925222438013e-02 3.930615584310290234e-01 8.752862063437588658e-02 3.127493794707328356e-02
3.078082191780821830e+01 4.000000000000000083e-02 1.879460414606272736e-02 3.935902960055107092e-01 8.757973193641856169e-02 3.117306670019930059e-02
3.077260273972602889e+01 4.000000000000000083e-02 1.897460302518451380e-02 3.932989063315924794e-01 8.755148823477010289e-02 3.122935567925896536e-02
3.076986301369862886e+01 4.000000000000000083e-02 1.925294718550407680e-02 3.928486655274520123e-01 8.750779243329273593e-02 3.131643720388167101e-02
3.076712328767123239e+01 4.000000000000000083e-02 1.917766376398577152e-02 3.929702711756498656e-01 8.751962080369928010e-02 3.129286590160908904e-02
3.076438356164383592e+01 4.000000000000000083e-02 1.901368541707899873e-02 3.932350911992432696e-01 8.754538797043717735e-02 3.124151817465911987e-02
3.076164383561643945e+01 4.000000000000000083e-02 1.880972602522800949e-02 3.935642276540108342e-01 8.757745254354915021e-02 3.117762347273311460e-02
3.075342465753424648e+01 4.000000000000000083e-02 1.868040766182175322e-02 3.937726824136464354e-01 8.759779646881260540e-02 3.113708642841849644e-02
3.075068493150685001e+01 4.000000000000000083e-02 1.880192883084886787e-02 3.935768980332943756e-01 8.757867310869840716e-02 3.117519047923668005e-02
3.074794520547945353e+01 4.000000000000000083e-02 1.901876069412622439e-02 3.932277836548896954e-01 8.754453751500008984e-02 3.124320496570647671e-02
3.074520547945205351e+01 4.000000000000000083e-02 1.894870219268808553e-02 3.933403975857870938e-01 8.755557787857182195e-02 3.122120893933573796e-02
3.074246575342465704e+01 4.000000000000000083e-02 1.895397614148350285e-02 3.933319216936724261e-01 8.755474667232218677e-02 3.122286496036548106e-02
3.073698630136986409e+01 4.000000000000000083e-02 1.870271285192385419e-02 3.937356028724142698e-01 8.759435513091191894e-02 3.114395378878648951e-02
3.073424657534246407e+01 4.000000000000000083e-02 1.848120344387418207e-02 3.940903520629615020e-01 8.762934213393559768e-02 3.107426026387291249e-02
3.073150684931506760e+01 4.000000000000000083e-02 1.828804258782544198e-02 3.943988511153050380e-01 8.765990411053577180e-02 3.101338928997482078e-02
3.072876712328767113e+01 4.000000000000000083e-02 1.883372112105721752e-02 3.935307599430093450e-01 8.757335377901927231e-02 3.118574122462397166e-02
3.072602739726027465e+01 4.000000000000000083e-02 1.872526076448076046e-02 3.937003193717502070e-01 8.759075501966089028e-02 3.115112000266850520e-02
3.072328767123287818e+01 4.000000000000000083e-02 1.848477984921893802e-02 3.940758700128112468e-01 8.762936522560661745e-02 3.107430608986410867e-02
3.071780821917808169e+01 4.000000000000000083e-02 1.833496105614420071e-02 3.943088479915371480e-01 8.765348885688900582e-02 3.102632369104045551e-02
3.071506849315068521e+01 4.000000000000000083e-02 1.856162767699184174e-02 3.939570906999849687e-01 8.761693956344950018e-02 3.109901287896309208e-02
3.071232876712328874e+01 4.000000000000000083e-02 1.868920171415339518e-02 3.937599749070683774e-01 8.759630593839291823e-02 3.114003912486126499e-02
3.070958904109588872e+01 4.000000000000000083e-02 1.909841508720995160e-02 3.931294027388692602e-01 8.752999557254201313e-02 3.127186568708066605e-02
3.070684931506849225e+01 4.000000000000000083e-02 1.924954413733273584e-02 3.929003632030052540e-01 8.750520679199774721e-02 3.132109816001284880e-02
3.070410958904109577e+01 4.000000000000000083e-02 1.917875928014783210e-02 3.930073828735288211e-01 8.751683816092610535e-02 3.129800074146483341e-02
3.069863013698630283e+01 4.000000000000000083e-02 1.926431499554407539e-02 3.928781132587019220e-01 8.750277287943677984e-02 3.132593029344202251e-02
3.069589041095890281e+01 4.000000000000000083e-02 1.962477710862717273e-02 3.923346216594775226e-01 8.744341934177682352e-02 3.144377392845951885e-02
3.069315068493150633e+01 4.000000000000000083e-02 1.963137266900623693e-02 3.923248480045014031e-01 8.744231836082057285e-02 3.144595739118595523e-02
