1.109589041095890405e+00 0.000000000000000000e+00 4.299999999999999894e-04 3.749588880779074207e-02 3.749589102986011779e-02 5.027494862698919320e+00 5.027495663381737145e+00 2.725041422108421818e-01 2.725041982613965463e-01 -2.749560211506275886e-02
1.106849315068493045e+00 0.000000000000000000e+00 2.986916656301317596e-04 3.736458052647259609e-02 3.736458273389089285e-02 5.027363561183084251e+00 5.027364356586747185e+00 2.726354502876408015e-01 2.726355059686310645e-01 -2.736429572402465649e-02
1.104109589041095907e+00 0.000000000000000000e+00 4.583780756286364453e-04 3.752426686517863069e-02 3.752426909228549767e-02 5.027523238430147146e+00 5.027524040928088134e+00 2.724757642237736199e-01 2.724758204013954521e-01 -2.752397952251720362e-02
1.098630136986301409e+00 0.000000000000000000e+00 2.789395071691889907e-04 3.734482838001126209e-02 3.734483058411570272e-02 5.027343810566886617e+00 5.027344604776481596e+00 2.726552023878426323e-01 2.726552579852419278e-01 -2.734454400512081884e-02
1.095890410958904049e+00 0.000000000000000000e+00 4.730119210180359413e-04 3.753890070190565170e-02 3.753890293140479256e-02 5.027537871162190086e+00 5.027538674522132212e+00 2.724611304204408446e-01 2.724611866584059072e-01 -2.753861305059610021e-02
1.093150684931506911e+00 0.000000000000000000e+00 2.677517180897640752e-04 3.733364059745666180e-02 3.733364279975923822e-02 5.027332623616418417e+00 5.027333417176730102e+00 2.726663901452434646e-01 2.726664456971896744e-01 -2.733335645505318920e-02
1.090410958904109551e+00 0.000000000000000000e+00 5.377522297961732033e-05 3.711966420586131771e-02 3.711966637957662962e-02 5.027118660425652585e+00 5.027119443685257316e+00 2.728803661377804390e-01 2.728804209686307436e-01 -2.711938375178081506e-02
1.087671232876712413e+00 0.000000000000000000e+00 2.746276124489699551e-04 3.734051648786930466e-02 3.734051869126181478e-02 5.027339499003547374e+00 5.027340292956566259e+00 2.726595142700452556e-01 2.726595698494836406e-01 -2.734023220484696828e-02
1.084931506849315053e+00 0.000000000000000000e+00 4.830373451863181856e-05 3.711419272052621232e-02 3.711419489337825645e-02 5.027113189338958676e+00 5.027113972287498456e+00 2.728858376110649964e-01 2.728858924201396086e-01 -2.711391237782552477e-02
1.079452054794520555e+00 0.000000000000000000e+00 2.860127364688633093e-04 3.735190160737140996e-02 3.735190381201147769e-02 5.027350883546902516e+00 5.027351677949497777e+00 2.726481291679602736e-01 2.726481847788698731e-01 -2.735161716337494373e-02
1.076712328767123195e+00 0.000000000000000000e+00 5.178206312197436282e-05 3.711767104910841664e-02 3.711767322196624780e-02 5.027116667664833116e+00 5.027117450615489425e+00 2.728823592825648792e-01 2.728824140917862073e-01 -2.711739070565356152e-02
1.073972602739726057e+00 0.000000000000000000e+00 2.888592833774375978e-04 3.735474815266663640e-02 3.735475035775223662e-02 5.027353729886457678e+00 5.027354524449593853e+00 2.726452826288844888e-01 2.726453382510328205e-01 -2.735446365118549689e-02
1.071232876712328697e+00 0.000000000000000000e+00 1.631924127967232551e-04 3.722908139828903090e-02 3.722908357128334317e-02 5.027228077950995910e+00 5.027228860950827993e+00 2.727709489352886929e-01 2.727710037479522676e-01 -2.722880103722820008e-02
1.068493150684931559e+00 0.000000000000000000e+00 4.044448699762955447e-04 3.747033373640989984e-02 3.747033594228414005e-02 5.027469315106031011e+00 5.027470109953335431e+00 2.725296970561490451e-01 2.725297526981901308e-01 -2.747004913318140673e-02
